account_id,customer_id,product_type,opened_date,status,balance
ACC0018807,CUST004384,Savings,2025-10-24 01:29:43,Active,1492.5
ACC0018808,CUST004695,Savings,2025-09-27 07:16:09,Active,1966.93
ACC0018809,CUST007623,Savings,2023-02-17 17:57:55,Active,1363.24
ACC0018810,CUST009185,Savings,2024-01-25 13:19:57,Active,598.04
ACC0018811,CUST005618,Credit,2024-11-03 14:27:39,Active,736.94
ACC0018812,CUST007643,Payments,2023-04-12 13:02:28,Active,2421.21
ACC0018813,CUST004912,Credit,2024-04-05 21:21:37,Active,2772.93
ACC0018814,CUST009313,Savings,2023-05-17 17:38:26,Active,220.77
ACC0018815,CUST010243,Payments,2022-12-05 07:30:58,Active,1176.85
ACC0018816,CUST010386,Payments,2022-05-04 23:47:26,Active,786.24
ACC0018817,CUST007740,Credit,2024-12-09 06:35:42,Active,290.67
ACC0018818,CUST003345,Payments,2024-03-23 18:24:20,Active,4026.32
ACC0018819,CUST007644,Payments,2025-05-28 11:24:07,Closed,746.1
ACC0018820,CUST007489,Payments,2022-04-25 02:38:28,Active,1258.86
ACC0018821,CUST002668,Savings,2025-11-13 21:30:18,Active,3878.03
ACC0018822,CUST010253,Payments,2026-06-02 14:29:07,Active,2730.66
ACC0018823,CUST009001,Savings,2023-05-25 12:32:54,Active,4369.55
ACC0018824,CUST005306,Savings,2026-07-02 22:30:51,Active,351.73
ACC0018825,CUST000443,Credit,2022-09-18 08:22:59,Active,5680.11
ACC0018826,CUST008654,Payments,2024-06-13 10:21:50,Closed,600.13
ACC0018827,CUST002564,Payments,2026-04-21 21:14:53,Active,428.23
ACC0018828,CUST009000,Savings,2023-12-28 07:57:26,Active,1919.57
ACC0018829,CUST004954,Credit,2026-04-20 11:58:41,Active,705.83
ACC0018830,CUST008579,Savings,2022-12-09 19:42:40,Closed,2427.12
ACC0018831,CUST010671,Payments,2023-04-28 10:38:23,Active,490.31
ACC0018832,CUST001084,Payments,2024-12-20 14:10:35,Active,1237.16
ACC0018833,CUST000337,Payments,2022-04-06 00:20:45,Closed,6265.0
ACC0018834,CUST008098,Payments,2023-02-06 16:03:28,Active,1854.59
ACC0018835,CUST005339,Payments,2025-04-10 13:55:36,Active,994.24
ACC0018836,CUST008380,Savings,2022-08-12 11:43:45,Active,1536.01
ACC0018837,CUST001438,Credit,2023-09-08 20:00:42,Active,96.44
ACC0018838,CUST010427,Credit,2024-07-28 12:22:57,Active,867.2
ACC0018839,CUST002761,Payments,2025-07-03 19:33:39,Active,296.74
ACC0018840,CUST001597,Payments,2024-05-30 08:21:36,Active,804.41
ACC0018841,CUST004865,Savings,2022-05-01 21:20:05,Active,326.83
ACC0018842,CUST009822,Savings,2024-09-23 23:17:50,Active,1444.55
ACC0018843,CUST001182,Savings,2024-02-14 09:46:29,Active,135.23
ACC0018844,CUST006006,Credit,2023-10-27 18:24:50,Dormant,1003.44
ACC0018845,CUST009954,Payments,2023-07-15 17:35:24,Active,4330.72
ACC0018846,CUST006203,Payments,2025-10-10 10:02:48,Active,2974.39
ACC0018847,CUST000996,Savings,2024-12-20 03:46:17,Active,997.4
ACC0018848,CUST002418,Savings,2022-02-28 13:28:52,Dormant,3118.18
ACC0018849,CUST007025,Payments,2025-04-11 20:02:23,Closed,985.79
ACC0018850,CUST007797,Payments,2023-05-07 03:05:44,Active,1127.93
ACC0018851,CUST001960,Credit,2026-05-20 12:19:51,Active,415.02
ACC0018852,CUST004685,Savings,2024-02-01 07:10:51,Active,878.26
ACC0018853,CUST001279,Savings,2023-08-10 16:17:10,Active,3239.78
ACC0018854,CUST006890,Payments,2022-07-26 20:18:53,Active,2178.02
ACC0018855,CUST005553,Credit,2022-08-06 21:52:19,Active,6952.88
ACC0018856,CUST007845,Savings,2025-06-02 14:12:47,Closed,2727.6
ACC0018857,CUST004146,Payments,2026-06-10 11:11:20,Closed,381.78
ACC0018858,CUST011844,Payments,2023-10-31 03:02:07,Dormant,129.85
ACC0018859,CUST000543,Payments,2024-08-19 21:30:46,Active,1922.88
ACC0018860,CUST002906,Payments,2026-05-30 13:11:56,Active,2169.02
ACC0018861,CUST000779,Payments,2026-04-24 16:11:18,Active,1134.28
ACC0018862,CUST010272,Payments,2025-03-06 20:35:37,Active,5794.74
ACC0018863,CUST003591,Savings,2025-11-02 04:09:42,Active,1370.53
ACC0018864,CUST000364,Savings,2024-05-21 23:16:03,Active,3051.49
ACC0018865,CUST009395,Payments,2024-04-08 00:20:41,Dormant,1503.2
ACC0018866,CUST010714,Payments,2024-01-10 08:02:47,Active,1362.16
ACC0018867,CUST010217,Credit,2022-05-30 09:34:45,Closed,3818.29
ACC0018868,CUST002510,Payments,2024-10-21 03:00:33,Active,10312.52
ACC0018869,CUST000797,Payments,2023-05-20 20:22:18,Active,1034.13
ACC0018870,CUST003502,Savings,2025-04-24 17:48:07,Active,2158.78
ACC0018871,CUST002061,Credit,2025-03-25 13:11:48,Active,1801.79
ACC0018872,CUST009206,Savings,2023-06-30 21:57:23,Closed,865.08
ACC0018873,CUST004070,Payments,2025-05-23 11:48:50,Active,487.77
ACC0018874,CUST005373,Savings,2022-10-18 23:17:51,Closed,3475.31
ACC0018875,CUST007801,Payments,2023-03-01 07:22:38,Active,5392.04
ACC0018876,CUST005321,Savings,2025-02-26 15:03:11,Active,1168.32
ACC0018877,CUST003422,Payments,2024-12-16 19:05:16,Active,724.69
ACC0018878,CUST002601,Payments,2026-01-18 13:44:21,Active,3436.72
ACC0018879,CUST002663,Savings,2022-06-23 11:52:15,Active,436.62
ACC0018880,CUST001551,Payments,2025-03-31 03:18:21,Active,1721.03
ACC0018881,CUST007060,Savings,2022-12-27 04:48:10,Closed,1709.49
ACC0018882,CUST002737,Payments,2023-08-02 06:30:17,Active,1252.96
ACC0018883,CUST008178,Credit,2022-07-26 17:22:32,Active,3498.8
ACC0018884,CUST004328,Savings,2023-06-12 17:59:00,Active,1646.94
ACC0018885,CUST005850,Payments,2022-12-10 00:51:32,Active,1136.97
ACC0018886,CUST010104,Savings,2024-05-29 19:15:55,Active,649.77
ACC0018887,CUST008022,Credit,2022-10-07 04:51:42,Active,956.18
ACC0018888,CUST003493,Payments,2024-09-02 21:48:14,Active,743.06
ACC0018889,CUST000050,Savings,2025-04-28 19:17:21,Active,872.2
ACC0018890,CUST008732,Credit,2023-11-06 03:16:49,Active,2390.03
ACC0018891,CUST003935,Savings,2026-03-25 11:18:59,Active,573.09
ACC0018892,CUST000909,Savings,2022-08-05 15:08:19,Active,2579.96
ACC0018893,CUST007314,Savings,2026-06-19 07:59:46,Active,3024.94
ACC0018894,CUST009682,Savings,2024-10-06 07:46:41,Active,5710.22
ACC0018895,CUST007812,Payments,2023-10-22 22:50:51,Active,2145.97
ACC0018896,CUST009911,Payments,2022-02-17 06:30:38,Active,1629.24
ACC0018897,CUST002334,Savings,2025-12-20 23:33:40,Active,2637.99
ACC0018898,CUST010251,Credit,2026-05-11 04:07:37,Active,2182.74
ACC0018899,CUST003985,Payments,2022-06-04 06:23:20,Active,2729.1
ACC0018900,CUST006291,Payments,2023-03-23 15:01:29,Closed,298.33
ACC0018901,CUST002717,Payments,2024-08-17 23:52:05,Active,414.67
ACC0018902,CUST007384,Payments,2023-07-21 18:02:34,Active,505.85
ACC0018903,CUST010783,Savings,2024-10-18 04:04:52,Active,5419.11
ACC0018904,CUST011695,Credit,2024-09-20 00:16:07,Active,108.34
ACC0018905,CUST003553,Payments,2023-11-23 21:02:49,Dormant,3730.48
ACC0018906,CUST004847,Credit,2025-05-14 15:36:36,Active,1013.09
ACC0018907,CUST010584,Savings,2022-02-07 23:45:27,Dormant,1215.92
ACC0018908,CUST003733,Savings,2024-11-29 01:41:38,Active,1455.66
ACC0018909,CUST010604,Payments,2023-07-12 03:37:20,Active,132.85
ACC0018910,CUST006473,Payments,2023-01-07 06:15:48,Active,601.96
ACC0018911,CUST006309,Payments,2022-01-09 10:25:29,Active,1823.24
ACC0018912,CUST011234,Payments,2022-02-17 16:06:00,Active,2685.13
ACC0018913,CUST010450,Savings,2025-09-25 16:13:49,Active,2717.76
ACC0018914,CUST011019,Payments,2025-11-18 03:48:06,Active,1217.35
ACC0018915,CUST000921,Savings,2026-08-13 03:45:40,Dormant,4637.49
ACC0018916,CUST001363,Credit,2026-01-15 01:27:14,Active,1038.01
ACC0018917,CUST001514,Payments,2022-12-17 19:21:51,Active,1600.56
ACC0018918,CUST006423,Credit,2022-12-16 05:16:47,Active,2088.49
ACC0018919,CUST004881,Payments,2025-07-25 14:26:31,Active,631.47
ACC0018920,CUST002638,Savings,2024-03-12 18:45:56,Active,1782.04
ACC0018921,CUST008302,Savings,2026-02-12 22:17:46,Active,884.21
ACC0018922,CUST002703,Savings,2022-03-15 11:25:18,Active,900.0
ACC0018923,CUST011647,Savings,2023-05-02 14:00:08,Active,1758.35
ACC0018924,CUST004290,Savings,2022-12-09 03:46:49,Active,2128.45
ACC0018925,CUST005603,Payments,2024-12-29 19:35:58,Active,1240.2
ACC0018926,CUST000704,Savings,2025-05-25 04:15:02,Active,1079.54
ACC0018927,CUST000089,Payments,2023-02-25 06:49:48,Active,1821.51
ACC0018928,CUST001924,Credit,2025-10-31 21:31:20,Active,1370.54
ACC0018929,CUST002179,Credit,2022-04-22 16:06:07,Active,483.34
ACC0018930,CUST001133,Payments,2022-01-16 02:45:09,Dormant,3150.38
ACC0018931,CUST005257,Savings,2024-08-31 20:52:49,Active,537.69
ACC0018932,CUST008428,Payments,2026-05-23 07:06:56,Active,3446.76
ACC0018933,CUST008280,Savings,2023-05-06 13:02:14,Dormant,2080.36
ACC0018934,CUST009605,Payments,2024-09-17 10:34:09,Closed,1979.76
ACC0018935,CUST007039,Savings,2025-12-26 01:15:03,Active,3845.8
ACC0018936,CUST001675,Payments,2022-06-20 07:56:42,Active,1669.3
ACC0018937,CUST010514,Savings,2026-06-05 05:56:05,Dormant,12888.55
ACC0018938,CUST010138,Savings,2024-11-13 00:34:31,Active,1105.51
ACC0018939,CUST003187,Savings,2022-10-27 02:52:52,Active,144.08
ACC0018940,CUST010352,Payments,2024-05-07 00:50:23,Active,795.42
ACC0018941,CUST006480,Credit,2022-09-11 02:00:08,Active,5345.32
ACC0018942,CUST004628,Savings,2022-02-20 18:45:12,Active,11595.28
ACC0018943,CUST001732,Payments,2022-12-04 20:02:25,Active,10941.9
ACC0018944,CUST011212,Payments,2025-12-28 03:33:59,Active,5602.21
ACC0018945,CUST007743,Payments,2024-02-25 00:20:53,Active,1252.9
ACC0018946,CUST005249,Savings,2023-08-02 10:35:30,Active,963.51
ACC0018947,CUST009149,Payments,2023-06-21 15:32:51,Closed,9354.31
ACC0018948,CUST009293,Savings,2026-04-14 14:40:47,Active,2192.54
ACC0018949,CUST006161,Credit,2024-12-16 21:48:13,Active,863.29
ACC0018950,CUST002597,Payments,2026-07-08 13:22:38,Active,3179.19
ACC0018951,CUST005378,Payments,2024-02-24 01:38:55,Active,329.68
ACC0018952,CUST007319,Credit,2025-06-11 23:39:20,Dormant,477.33
ACC0018953,CUST002231,Savings,2022-02-06 23:25:06,Active,279.36
ACC0018954,CUST001453,Savings,2025-02-21 19:01:58,Active,1385.05
ACC0018955,CUST011209,Savings,2025-06-17 20:35:23,Closed,3013.43
ACC0018956,CUST006985,Payments,2026-01-22 07:21:53,Active,1756.2
ACC0018957,CUST007275,Credit,2023-08-19 15:05:43,Active,288.89
ACC0018958,CUST005286,Savings,2024-08-02 14:31:32,Active,1563.28
ACC0018959,CUST009782,Payments,2025-01-24 18:48:41,Active,624.38
ACC0018960,CUST004440,Savings,2025-05-23 14:11:08,Active,355.96
ACC0018961,CUST000292,Credit,2025-11-18 05:52:03,Closed,347.87
ACC0018962,CUST009208,Credit,2023-08-01 15:00:46,Active,3535.71
ACC0018963,CUST003016,Savings,2022-07-03 10:07:10,Active,1617.46
ACC0018964,CUST009128,Payments,2026-06-09 18:39:00,Closed,3221.42
ACC0018965,CUST005789,Payments,2024-10-01 23:45:20,Active,10807.72
ACC0018966,CUST004308,Credit,2022-10-07 22:11:24,Active,1360.92
ACC0018967,CUST006435,Credit,2026-04-22 12:02:11,Active,4267.59
ACC0018968,CUST005268,Credit,2026-07-20 03:40:49,Active,803.2
ACC0018969,CUST004860,Credit,2022-08-16 11:46:23,Active,1013.68
ACC0018970,CUST003263,Payments,2026-03-30 00:08:58,Active,1640.47
ACC0018971,CUST004048,Savings,2024-10-19 14:41:32,Active,1289.28
ACC0018972,CUST003990,Savings,2022-10-28 00:37:51,Active,1764.88
ACC0018973,CUST005405,Payments,2023-01-01 07:19:01,Active,292.6
ACC0018974,CUST011664,Savings,2022-11-28 06:17:32,Dormant,3536.43
ACC0018975,CUST004392,Credit,2023-12-22 08:44:31,Active,624.8
ACC0018976,CUST007476,Credit,2025-09-17 04:22:03,Active,1202.62
ACC0018977,CUST000481,Savings,2025-05-17 15:39:58,Dormant,1511.21
ACC0018978,CUST000041,Payments,2024-01-12 18:47:53,Active,4787.08
ACC0018979,CUST008313,Credit,2025-11-20 19:05:05,Active,2692.43
ACC0018980,CUST008010,Credit,2026-06-20 01:07:19,Active,782.1
ACC0018981,CUST009256,Savings,2026-04-11 08:33:36,Active,142.44
ACC0018982,CUST006712,Savings,2023-02-02 16:16:06,Active,2351.01
ACC0018983,CUST003735,Payments,2025-09-17 18:19:00,Dormant,4723.06
ACC0018984,CUST001195,Payments,2022-10-24 12:29:05,Active,470.7
ACC0018985,CUST011592,Payments,2026-01-05 21:17:39,Dormant,1879.73
ACC0018986,CUST002201,Savings,2023-05-19 13:37:41,Active,1902.32
ACC0018987,CUST011844,Payments,2022-06-03 00:20:19,Dormant,3964.53
ACC0018988,CUST003278,Savings,2022-01-04 16:58:25,Active,672.07
ACC0018989,CUST006823,Payments,2025-03-28 07:34:55,Active,2862.29
ACC0018990,CUST001117,Credit,2023-03-15 04:11:58,Active,846.31
ACC0018991,CUST009530,Payments,2025-03-21 07:36:18,Closed,423.86
ACC0018992,CUST004830,Savings,2023-08-06 18:51:26,Active,551.45
ACC0018993,CUST006547,Payments,2022-05-26 16:21:55,Active,1150.63
ACC0018994,CUST001566,Savings,2023-09-23 22:15:40,Active,2083.06
ACC0018995,CUST003134,Payments,2023-07-22 03:45:41,Active,1463.49
ACC0018996,CUST004859,Payments,2023-12-26 22:54:48,Active,803.47
ACC0018997,CUST000841,Savings,2023-08-19 17:50:17,Active,838.86
ACC0018998,CUST008864,Savings,2023-10-14 20:09:01,Active,304.73
ACC0018999,CUST004134,Payments,2024-12-27 14:57:48,Active,166.61
ACC0019000,CUST008823,Credit,2023-10-28 06:08:43,Active,336.8
ACC0019001,CUST002225,Credit,2024-07-05 11:42:53,Dormant,263.97
ACC0019002,CUST000403,Savings,2023-02-01 07:39:37,Active,6062.43
ACC0019003,CUST011068,Credit,2026-05-01 01:25:06,Active,1772.82
ACC0019004,CUST002653,Savings,2026-06-14 23:45:02,Active,2629.59
ACC0019005,CUST011655,Savings,2022-08-29 09:19:52,Active,1568.75
ACC0019006,CUST008350,Credit,2025-12-05 23:57:56,Active,625.8
ACC0019007,CUST006381,Savings,2024-09-27 03:17:10,Active,783.64
ACC0019008,CUST007605,Payments,2025-09-20 12:03:02,Active,157.64
ACC0019009,CUST006759,Payments,2022-08-12 04:54:43,Active,574.45
ACC0019010,CUST004513,Payments,2025-03-14 17:02:25,Active,501.36
ACC0019011,CUST011166,Payments,2025-12-20 10:05:53,Active,162.68
ACC0019012,CUST000725,Payments,2023-08-19 02:26:06,Active,2090.75
ACC0019013,CUST008970,Savings,2023-10-06 08:19:06,Active,851.08
ACC0019014,CUST007414,Savings,2026-07-07 09:54:23,Active,3800.65
ACC0019015,CUST001944,Payments,2023-04-17 20:06:24,Active,3628.71
ACC0019016,CUST007978,Savings,2025-09-20 00:56:00,Dormant,7916.67
ACC0019017,CUST011424,Savings,2023-04-24 20:33:47,Closed,3684.39
ACC0019018,CUST003510,Credit,2024-03-27 10:10:42,Closed,1533.91
ACC0019019,CUST006857,Payments,2022-07-20 04:38:13,Active,986.37
ACC0019020,CUST004559,Credit,2026-02-22 07:32:20,Dormant,629.48
ACC0019021,CUST000248,Credit,2022-12-19 00:35:29,Active,3982.79
ACC0019022,CUST000682,Savings,2025-03-28 07:16:56,Dormant,392.94
ACC0019023,CUST002355,Payments,2023-10-11 05:24:03,Active,1063.88
ACC0019024,CUST007615,Credit,2022-09-28 04:43:12,Active,1213.06
ACC0019025,CUST009562,Payments,2022-02-27 22:37:47,Active,1129.16
ACC0019026,CUST000940,Payments,2022-08-15 13:29:33,Active,191.67
ACC0019027,CUST001534,Credit,2024-05-03 20:28:12,Active,1066.83
ACC0019028,CUST010321,Savings,2022-11-11 02:36:29,Active,852.85
ACC0019029,CUST010216,Payments,2022-11-08 20:16:05,Active,3673.68
ACC0019030,CUST006387,Payments,2026-05-27 02:08:13,Active,3520.42
ACC0019031,CUST009436,Savings,2024-07-17 14:37:49,Active,459.69
ACC0019032,CUST002561,Payments,2022-04-22 14:47:02,Closed,3356.61
ACC0019033,CUST000424,Savings,2022-08-19 00:45:58,Active,525.57
ACC0019034,CUST010895,Savings,2024-06-04 05:40:26,Active,648.51
ACC0019035,CUST003973,Credit,2023-03-10 20:52:46,Active,1189.52
ACC0019036,CUST004282,Savings,2023-01-05 19:58:55,Active,2047.16
ACC0019037,CUST006083,Credit,2025-08-28 06:42:03,Active,325.76
ACC0019038,CUST007284,Credit,2024-02-26 12:54:31,Active,1884.36
ACC0019039,CUST000913,Payments,2026-08-05 10:29:40,Active,826.08
ACC0019040,CUST007036,Savings,2025-02-07 22:45:34,Active,576.99
ACC0019041,CUST006956,Credit,2023-08-11 09:27:59,Active,342.36
ACC0019042,CUST008921,Payments,2025-09-25 17:08:50,Active,1583.48
ACC0019043,CUST011764,Payments,2024-03-08 11:27:24,Active,2705.09
ACC0019044,CUST008601,Savings,2025-06-07 08:51:38,Active,237.6
ACC0019045,CUST007202,Payments,2024-01-15 01:54:24,Active,343.49
ACC0019046,CUST010652,Payments,2022-01-01 14:46:25,Active,399.19
ACC0019047,CUST005925,Payments,2023-08-28 11:35:59,Active,1736.0
ACC0019048,CUST000652,Savings,2022-12-22 03:08:04,Active,1812.46
ACC0019049,CUST010403,Credit,2023-03-12 18:40:44,Active,1273.61
ACC0019050,CUST011619,Savings,2023-10-23 09:42:38,Closed,236.92
ACC0019051,CUST011568,Payments,2024-12-20 10:52:28,Active,971.17
ACC0019052,CUST010973,Payments,2025-10-18 22:13:31,Active,170.92
ACC0019053,CUST010815,Savings,2023-02-01 23:24:51,Active,1363.89
ACC0019054,CUST008266,Payments,2024-09-27 17:30:25,Active,2556.18
ACC0019055,CUST000444,Payments,2024-01-28 20:26:52,Dormant,108.71
ACC0019056,CUST008972,Payments,2022-04-10 03:17:42,Active,197.48
ACC0019057,CUST001196,Savings,2023-10-30 07:23:44,Dormant,493.77
ACC0019058,CUST001777,Credit,2025-04-26 21:52:47,Active,560.39
ACC0019059,CUST007386,Savings,2025-06-13 21:24:25,Active,1077.69
ACC0019060,CUST011084,Payments,2025-07-21 23:49:53,Active,5854.52
ACC0019061,CUST002721,Payments,2025-10-10 16:26:43,Active,1208.41
ACC0019062,CUST001995,Payments,2024-05-31 14:59:39,Active,360.55
ACC0019063,CUST006253,Payments,2022-02-07 02:06:49,Active,41.07
ACC0019064,CUST004251,Savings,2023-09-15 00:36:52,Active,3682.41
ACC0019065,CUST010063,Credit,2024-08-13 09:17:58,Active,739.03
ACC0019066,CUST002305,Payments,2023-03-16 06:41:32,Active,2891.57
ACC0019067,CUST011262,Payments,2022-07-13 04:41:50,Closed,1250.72
ACC0019068,CUST003143,Savings,2023-09-17 00:58:31,Active,835.29
ACC0019069,CUST004004,Savings,2022-06-01 14:41:26,Dormant,575.33
ACC0019070,CUST008049,Payments,2025-09-20 07:45:14,Active,1734.52
ACC0019071,CUST010185,Payments,2023-07-27 06:49:25,Closed,2827.61
ACC0019072,CUST005774,Savings,2024-10-02 15:52:32,Active,3020.1
ACC0019073,CUST006049,Savings,2022-04-30 14:39:05,Active,1749.11
ACC0019074,CUST007705,Savings,2024-03-06 08:53:02,Dormant,1026.35
ACC0019075,CUST007904,Credit,2026-04-17 22:42:39,Active,2500.83
ACC0019076,CUST009414,Payments,2023-03-01 11:41:24,Active,495.8
ACC0019077,CUST001506,Savings,2025-03-15 02:44:34,Active,2925.4
ACC0019078,CUST011457,Savings,2023-08-22 22:50:14,Dormant,355.42
ACC0019079,CUST000761,Payments,2024-12-24 23:03:09,Active,2380.88
ACC0019080,CUST002837,Savings,2026-07-16 11:08:35,Active,2844.12
ACC0019081,CUST009365,Payments,2022-10-12 08:47:33,Active,1316.06
ACC0019082,CUST003376,Savings,2022-07-31 11:38:07,Active,1406.1
ACC0019083,CUST007182,Savings,2025-12-06 04:58:52,Active,1388.21
ACC0019084,CUST001890,Payments,2024-05-07 09:53:35,Active,781.06
ACC0019085,CUST009887,Payments,2023-03-16 21:11:09,Dormant,556.71
ACC0019086,CUST003604,Savings,2024-08-31 19:39:48,Active,1610.57
ACC0019087,CUST001390,Payments,2023-03-21 16:19:25,Closed,1075.87
ACC0019088,CUST001327,Savings,2024-01-25 19:30:39,Active,1406.85
ACC0019089,CUST002063,Savings,2026-02-10 10:42:01,Active,2025.13
ACC0019090,CUST008786,Credit,2023-08-24 22:25:32,Active,2963.56
ACC0019091,CUST000756,Payments,2024-11-20 16:27:12,Active,777.75
ACC0019092,CUST007167,Credit,2026-04-04 18:03:40,Active,514.65
ACC0019093,CUST007802,Savings,2025-01-31 16:50:19,Dormant,1041.48
ACC0019094,CUST003935,Savings,2023-11-05 07:59:08,Active,896.48
ACC0019095,CUST007387,Credit,2026-06-29 22:31:07,Active,223.4
ACC0019096,CUST003520,Savings,2024-01-22 00:03:05,Active,761.7
ACC0019097,CUST005107,Credit,2023-11-05 17:59:11,Active,511.4
ACC0019098,CUST000350,Payments,2024-11-28 13:41:17,Dormant,777.78
ACC0019099,CUST001624,Credit,2023-04-08 11:25:33,Closed,1477.43
ACC0019100,CUST001236,Credit,2024-04-04 15:42:28,Active,109.93
ACC0019101,CUST000287,Payments,2023-03-25 19:05:25,Active,1324.35
ACC0019102,CUST004042,Savings,2022-04-13 19:33:09,Active,2481.36
ACC0019103,CUST003108,Credit,2022-12-02 14:45:21,Active,1698.35
ACC0019104,CUST003076,Payments,2025-03-05 00:05:27,Active,480.37
ACC0019105,CUST000034,Savings,2025-11-12 11:58:40,Closed,7455.45
ACC0019106,CUST009443,Payments,2022-12-05 13:47:20,Active,358.49
ACC0019107,CUST011386,Payments,2023-05-02 03:14:54,Active,1335.3
ACC0019108,CUST008857,Savings,2022-09-19 08:15:50,Closed,7036.94
ACC0019109,CUST002043,Savings,2022-07-16 03:12:39,Active,669.75
ACC0019110,CUST009386,Savings,2022-11-23 04:19:55,Dormant,861.17
ACC0019111,CUST003186,Savings,2025-07-31 09:56:00,Dormant,1251.01
ACC0019112,CUST003618,Credit,2025-07-07 06:44:10,Active,1999.99
ACC0019113,CUST009583,Payments,2026-06-13 20:08:47,Active,16193.01
ACC0019114,CUST002525,Savings,2022-02-07 02:22:11,Active,1494.9
ACC0019115,CUST011940,Savings,2025-07-17 04:54:30,Active,1105.45
ACC0019116,CUST010283,Credit,2024-09-14 06:59:41,Active,1732.88
ACC0019117,CUST007447,Credit,2023-07-15 17:46:17,Active,159.42
ACC0019118,CUST006060,Payments,2022-10-10 21:34:38,Active,3818.65
ACC0019119,CUST003040,Credit,2022-10-19 05:59:42,Closed,11584.1
ACC0019120,CUST007851,Savings,2024-05-08 00:24:03,Active,12774.96
ACC0019121,CUST005435,Payments,2025-08-20 17:04:17,Active,1632.87
ACC0019122,CUST007788,Payments,2022-08-12 08:04:35,Active,430.77
ACC0019123,CUST000716,Payments,2025-01-23 16:15:39,Active,624.54
ACC0019124,CUST004439,Savings,2022-09-25 13:46:06,Closed,1033.92
ACC0019125,CUST001309,Savings,2022-11-29 09:26:54,Closed,798.47
ACC0019126,CUST004961,Payments,2022-02-16 02:42:35,Closed,616.76
ACC0019127,CUST008516,Credit,2026-05-18 11:24:42,Active,544.09
ACC0019128,CUST001366,Savings,2023-05-30 04:47:26,Active,484.45
ACC0019129,CUST009954,Credit,2024-09-25 22:33:37,Active,268.89
ACC0019130,CUST009919,Payments,2022-09-11 20:51:45,Dormant,1631.14
ACC0019131,CUST003242,Payments,2024-09-25 03:56:01,Active,3985.17
ACC0019132,CUST002325,Credit,2025-03-26 03:20:48,Active,1803.1
ACC0019133,CUST008861,Savings,2023-10-31 09:58:57,Active,6174.9
ACC0019134,CUST009195,Payments,2024-09-02 02:39:41,Active,3249.03
ACC0019135,CUST007685,Payments,2024-01-14 07:25:07,Active,2824.17
ACC0019136,CUST001771,Payments,2024-09-11 21:57:51,Active,306.84
ACC0019137,CUST006117,Savings,2022-05-29 09:12:05,Closed,425.79
ACC0019138,CUST003066,Payments,2023-12-11 05:57:54,Active,687.29
ACC0019139,CUST003472,Payments,2023-10-08 16:44:35,Active,824.87
ACC0019140,CUST006944,Credit,2022-10-04 00:16:12,Active,338.09
ACC0019141,CUST011823,Payments,2022-06-04 15:12:07,Closed,4917.62
ACC0019142,CUST002381,Savings,2022-02-02 16:12:24,Active,5066.68
ACC0019143,CUST002976,Payments,2023-09-03 17:30:52,Active,451.88
ACC0019144,CUST002956,Savings,2026-02-01 07:56:48,Closed,822.71
ACC0019145,CUST002505,Payments,2025-04-29 08:32:10,Active,423.36
ACC0019146,CUST011320,Payments,2026-04-22 00:03:29,Active,468.22
ACC0019147,CUST001320,Savings,2024-05-13 04:40:25,Active,3559.1
ACC0019148,CUST002337,Payments,2022-06-19 18:20:10,Dormant,419.37
ACC0019149,CUST007908,Savings,2024-04-14 11:19:32,Active,1372.84
ACC0019150,CUST004209,Payments,2023-05-11 01:35:51,Active,53.75
ACC0019151,CUST010815,Credit,2024-11-08 19:00:37,Closed,6768.68
ACC0019152,CUST007114,Savings,2025-05-09 00:25:32,Active,1195.22
ACC0019153,CUST001610,Savings,2026-05-15 00:44:31,Active,2729.6
ACC0019154,CUST005797,Credit,2024-12-26 05:14:29,Active,1500.7
ACC0019155,CUST001254,Payments,2024-10-09 23:19:07,Dormant,1535.64
ACC0019156,CUST005121,Savings,2023-11-02 22:29:34,Active,475.07
ACC0019157,CUST010854,Savings,2022-11-27 14:18:07,Active,351.92
ACC0019158,CUST005756,Payments,2023-06-29 21:53:31,Active,132.78
ACC0019159,CUST007927,Payments,2024-08-30 13:39:06,Active,7482.14
ACC0019160,CUST004647,Payments,2026-07-25 01:14:00,Active,4496.54
ACC0019161,CUST011629,Savings,2024-10-13 06:14:38,Active,4171.53
ACC0019162,CUST007150,Savings,2022-07-06 20:18:51,Active,775.19
ACC0019163,CUST008524,Payments,2022-07-13 12:03:43,Dormant,2362.9
ACC0019164,CUST009561,Payments,2025-10-18 12:02:46,Active,539.36
ACC0019165,CUST009261,Payments,2025-11-18 19:14:31,Closed,3894.84
ACC0019166,CUST011309,Payments,2023-10-12 15:51:04,Active,970.69
ACC0019167,CUST005541,Payments,2023-05-21 10:32:33,Active,705.8
ACC0019168,CUST001944,Savings,2022-01-22 14:00:27,Active,425.46
ACC0019169,CUST002860,Payments,2025-09-18 03:52:23,Active,918.3
ACC0019170,CUST002882,Payments,2025-09-09 06:41:25,Dormant,358.61
ACC0019171,CUST006830,Credit,2025-01-01 08:13:46,Active,216.46
ACC0019172,CUST001049,Payments,2026-07-04 11:54:58,Active,680.56
ACC0019173,CUST004299,Credit,2022-11-17 16:04:25,Active,1583.88
ACC0019174,CUST008760,Payments,2025-11-01 01:28:51,Active,766.53
ACC0019175,CUST005637,Savings,2026-06-24 16:05:29,Active,432.77
