transaction_id,customer_id,transaction_date,product_type,transaction_type,revenue,cost
TXN0039571,CUST010247,2026-05-28 20:19:32,Savings,Fee,21.78,3.51
TXN0039572,CUST004554,2025-10-13 17:27:47,Savings,FX,7.57,5.79
TXN0039573,CUST001804,2025-12-03 09:53:21,Credit,Interest Income,-5.0,8.12
TXN0039574,CUST002972,2026-06-30 17:51:11,Credit,Fee,-0.37,4.42
TXN0039575,CUST001213,2025-06-09 02:54:37,Payments,FX,6.06,0.0
TXN0039576,CUST007381,2025-11-02 01:43:16,Savings,Interchange,13.34,3.32
TXN0039577,CUST009335,2025-06-18 19:32:50,Payments,Interchange,2.05,14.59
TXN0039578,CUST010522,2025-10-30 02:39:28,Payments,FX,15.48,8.86
TXN0039579,CUST000573,2026-03-13 15:43:10,Credit,Interchange,1.27,7.39
TXN0039580,CUST001062,2025-05-05 22:05:30,Credit,Other,22.45,11.42
TXN0039581,CUST010975,2025-07-18 04:39:10,Savings,Fee,27.65,3.13
TXN0039582,CUST003590,2026-02-12 18:17:45,Credit,Interchange,21.86,0.0
TXN0039583,CUST008450,2025-10-05 22:46:08,Savings,Fee,9.7,3.42
TXN0039584,CUST010006,2025-08-18 03:15:32,Savings,Interchange,32.14,5.84
TXN0039585,CUST002760,2025-01-01 10:40:58,Payments,Interest Income,13.16,4.42
TXN0039586,CUST010426,2025-06-07 15:49:01,Savings,Other,15.18,1.15
TXN0039587,CUST004192,2025-08-11 10:40:11,Payments,Interest Income,6.14,8.66
TXN0039588,CUST002909,2026-05-23 12:01:23,Savings,Fee,32.99,6.53
TXN0039589,CUST004561,2025-07-20 12:55:38,Payments,Interchange,13.76,11.74
TXN0039590,CUST001483,2025-01-20 01:16:21,Credit,Interchange,25.67,0.89
TXN0039591,CUST010984,2025-11-26 17:16:44,Savings,Fee,21.19,7.0
TXN0039592,CUST011450,2025-03-15 12:20:37,Savings,Interchange,33.97,0.0
TXN0039593,CUST005330,2025-09-05 12:32:46,Payments,Fee,0.88,4.1
TXN0039594,CUST001884,2025-05-22 11:28:58,Credit,Fee,4.38,9.58
TXN0039595,CUST010237,2025-01-29 14:17:03,Credit,Interest Expense,21.85,3.1
TXN0039596,CUST008619,2025-12-01 17:04:58,Payments,Fee,-5.0,1.74
TXN0039597,CUST009769,2025-12-19 10:35:14,Payments,Other,9.16,6.2
TXN0039598,CUST004828,2026-04-23 19:05:00,Payments,Interchange,0.48,14.5
TXN0039599,CUST000947,2025-01-12 13:01:47,Credit,Interest Income,32.84,0.0
TXN0039600,CUST008906,2025-03-30 11:45:00,Payments,Fee,13.57,9.8
TXN0039601,CUST001493,2025-07-10 00:13:30,Credit,Fee,20.88,9.64
TXN0039602,CUST007208,2025-03-30 23:26:51,Savings,FX,-5.0,9.39
TXN0039603,CUST009138,2025-02-07 16:56:40,Payments,Interest Income,-5.0,1.88
TXN0039604,CUST009214,2025-01-30 06:17:19,Payments,Interchange,14.75,3.21
TXN0039605,CUST004782,2025-10-10 22:25:52,Savings,Other,30.5,0.0
TXN0039606,CUST009797,2025-01-09 03:19:26,Payments,Interchange,36.88,7.62
TXN0039607,CUST010504,2026-01-26 00:12:17,Savings,Fee,0.65,0.09
TXN0039608,CUST006618,2025-10-23 03:39:52,Savings,Interchange,27.88,5.66
TXN0039609,CUST004814,2025-04-05 15:08:32,Savings,Interchange,21.06,0.0
TXN0039610,CUST002196,2025-07-24 11:55:33,Savings,Interest Income,-5.0,7.45
TXN0039611,CUST006461,2025-12-18 11:01:15,Payments,Fee,9.26,7.07
TXN0039612,CUST011039,2026-08-10 13:26:28,Payments,Interest Income,28.3,8.96
TXN0039613,CUST007396,2025-09-07 05:42:00,Payments,Fee,15.5,9.52
TXN0039614,CUST005126,2025-04-05 04:19:11,Payments,Other,5.1,8.42
TXN0039615,CUST009374,2025-09-05 13:20:22,Payments,Fee,-5.0,9.43
TXN0039616,CUST011910,2025-06-01 19:54:54,Payments,Interest Expense,9.98,11.94
TXN0039617,CUST000412,2025-09-29 12:21:17,Payments,FX,-5.0,5.25
TXN0039618,CUST004500,2025-01-15 09:50:40,Savings,Interchange,40.1,19.26
TXN0039619,CUST010727,2025-01-05 19:25:06,Payments,Interchange,5.14,6.84
TXN0039620,CUST010698,2026-01-10 00:05:16,Savings,Interchange,29.94,3.12
TXN0039621,CUST001269,2025-01-05 04:44:24,Payments,Interchange,28.87,0.0
TXN0039622,CUST010896,2025-10-02 16:18:46,Payments,FX,17.43,5.59
TXN0039623,CUST001770,2025-09-15 00:21:37,Payments,Fee,24.37,12.28
TXN0039624,CUST001452,2025-06-13 22:43:24,Credit,Other,-5.0,0.0
TXN0039625,CUST010924,2026-03-02 16:01:57,Payments,Fee,9.83,5.44
TXN0039626,CUST003846,2025-05-24 12:55:34,Payments,Interchange,7.54,4.47
TXN0039627,CUST010249,2026-08-29 14:32:12,Savings,Interchange,10.2,0.0
TXN0039628,CUST011685,2026-01-14 15:38:27,Payments,Interest Income,29.83,10.84
TXN0039629,CUST000520,2026-01-12 03:22:25,Payments,Interest Income,1.68,4.37
TXN0039630,CUST002116,2025-06-02 08:38:08,Payments,Interchange,6.29,0.0
TXN0039631,CUST007317,2025-08-25 10:33:37,Payments,Interest Income,4.68,7.95
TXN0039632,CUST009670,2025-11-29 01:43:08,Payments,Other,17.89,0.1
TXN0039633,CUST004994,2025-09-24 09:54:48,Payments,Interest Income,3.71,12.26
TXN0039634,CUST008118,2025-03-07 20:47:07,Payments,FX,-5.0,3.85
TXN0039635,CUST001420,2025-03-06 01:40:19,Savings,FX,20.03,3.31
TXN0039636,CUST007929,2025-07-15 14:16:04,Savings,Interchange,34.1,10.27
TXN0039637,CUST003445,2026-04-05 00:38:41,Payments,Interest Income,20.77,3.93
TXN0039638,CUST005709,2025-02-15 09:08:41,Credit,Interest Expense,18.88,8.88
TXN0039639,CUST002832,2026-08-18 17:42:14,Savings,Fee,6.71,0.0
TXN0039640,CUST001589,2026-05-25 05:27:46,Payments,Fee,25.71,10.31
TXN0039641,CUST006415,2026-06-02 12:01:44,Savings,Interchange,9.18,0.0
TXN0039642,CUST008897,2025-10-03 01:43:33,Payments,Fee,-5.0,1.94
TXN0039643,CUST001694,2025-08-19 07:26:49,Payments,Fee,6.23,0.0
TXN0039644,CUST008916,2025-12-04 12:35:21,Credit,Interchange,43.77,4.64
TXN0039645,CUST001560,2026-03-18 05:06:22,Credit,Fee,16.11,0.0
TXN0039646,CUST003048,2025-08-01 01:49:27,Savings,Interchange,-3.0,3.21
TXN0039647,CUST007353,2025-11-12 12:49:58,Payments,Fee,2.23,8.5
TXN0039648,CUST004406,2025-07-28 09:07:57,Payments,Interchange,13.41,2.58
TXN0039649,CUST008372,2025-12-22 06:50:44,Credit,Interest Income,32.96,6.44
TXN0039650,CUST001897,2025-04-14 11:04:58,Savings,Fee,14.61,3.95
TXN0039651,CUST006549,2025-08-27 12:16:00,Savings,Other,-0.32,4.2
TXN0039652,CUST006117,2026-07-23 16:22:26,Payments,Interchange,6.91,10.48
TXN0039653,CUST000731,2026-07-23 02:12:26,Payments,Interchange,30.17,6.95
TXN0039654,CUST007670,2025-09-07 17:12:25,Savings,FX,-0.35,7.79
TXN0039655,CUST007464,2026-08-29 06:07:21,Credit,Interchange,15.3,0.0
TXN0039656,CUST008350,2025-04-20 08:45:46,Savings,FX,31.82,4.6
TXN0039657,CUST008589,2026-03-07 03:24:59,Credit,Fee,27.32,9.65
TXN0039658,CUST006760,2026-01-18 16:08:31,Credit,Interest Income,22.56,0.0
TXN0039659,CUST001920,2025-05-18 19:48:04,Savings,Other,52.17,12.58
TXN0039660,CUST000936,2026-06-01 06:45:33,Savings,Interchange,14.28,7.25
TXN0039661,CUST010823,2025-09-10 00:26:01,Payments,Fee,10.62,5.65
TXN0039662,CUST010145,2025-11-19 15:25:39,Savings,Interchange,26.3,8.52
TXN0039663,CUST007331,2026-07-28 09:57:54,Payments,Other,14.36,4.94
TXN0039664,CUST005810,2026-04-23 18:33:30,Savings,Interchange,33.8,7.44
TXN0039665,CUST007206,2025-02-23 05:44:28,Credit,Interest Income,39.22,9.69
TXN0039666,CUST005668,2025-10-18 12:11:07,Payments,Other,1.3,1.14
TXN0039667,CUST011208,2025-05-03 15:26:22,Credit,Interchange,18.01,4.14
TXN0039668,CUST003401,2025-12-18 02:33:44,Savings,Fee,22.67,3.88
TXN0039669,CUST010864,2026-02-02 20:59:14,Payments,Interchange,8.51,11.02
TXN0039670,CUST011464,2026-01-22 10:07:58,Payments,FX,20.23,2.48
TXN0039671,CUST009427,2025-10-23 17:53:01,Savings,Interest Income,15.66,5.1
TXN0039672,CUST011959,2025-01-13 16:48:16,Payments,Fee,20.05,0.0
TXN0039673,CUST001343,2026-01-05 10:50:17,Payments,Interest Income,12.46,0.74
TXN0039674,CUST003858,2026-05-04 03:52:54,Credit,Fee,26.66,2.82
TXN0039675,CUST000454,2026-06-07 14:19:17,Payments,Interest Expense,21.35,6.82
TXN0039676,CUST006418,2025-01-12 06:08:51,Savings,Fee,11.3,0.0
TXN0039677,CUST003459,2026-03-07 00:41:47,Payments,Other,11.94,14.26
TXN0039678,CUST005466,2025-06-04 12:08:40,Payments,Interest Expense,6.2,13.44
TXN0039679,CUST003188,2025-05-27 17:09:52,Payments,Interchange,-0.9,4.75
TXN0039680,CUST004993,2026-08-02 14:59:44,Savings,Fee,10.5,5.46
TXN0039681,CUST003765,2026-05-07 03:27:09,Payments,Fee,18.65,0.0
TXN0039682,CUST000678,2026-02-05 17:10:11,Credit,Interchange,20.32,0.97
TXN0039683,CUST004469,2025-10-28 07:49:02,Credit,Interchange,15.01,7.16
TXN0039684,CUST000334,2025-07-16 16:30:35,Payments,Interest Income,9.33,7.26
TXN0039685,CUST000505,2025-11-02 20:42:01,Credit,Fee,39.21,8.06
TXN0039686,CUST003716,2025-10-23 20:22:46,Payments,Interest Expense,0.52,2.2
TXN0039687,CUST002302,2025-10-06 14:46:08,Credit,Fee,23.46,2.76
TXN0039688,CUST011752,2025-08-31 07:27:12,Savings,Interchange,7.08,4.35
TXN0039689,CUST000327,2026-01-04 12:55:57,Payments,Interest Expense,0.96,4.16
TXN0039690,CUST007360,2025-05-11 10:14:50,Payments,FX,24.18,9.45
TXN0039691,CUST003008,2025-01-03 12:17:49,Credit,Interchange,-0.75,3.84
TXN0039692,CUST009558,2026-07-24 21:24:34,Payments,Fee,10.15,9.15
TXN0039693,CUST006875,2026-01-08 03:29:56,Payments,Fee,24.91,2.75
TXN0039694,CUST006069,2025-12-07 06:12:39,Payments,Interest Income,11.2,5.3
TXN0039695,CUST000962,2026-07-01 09:19:38,Payments,Interest Income,-1.19,0.0
TXN0039696,CUST007772,2025-03-28 16:49:17,Savings,Interchange,14.44,0.0
TXN0039697,CUST004940,2025-09-18 13:03:03,Savings,Interchange,9.13,7.21
TXN0039698,CUST003460,2026-01-16 14:46:15,Savings,Interchange,5.32,0.19
TXN0039699,CUST009559,2025-07-16 03:45:49,Payments,Interest Income,33.56,1.63
TXN0039700,CUST002890,2025-08-31 02:06:32,Savings,Fee,22.04,6.43
TXN0039701,CUST008883,2026-02-06 04:21:03,Credit,Fee,22.92,4.64
TXN0039702,CUST005506,2026-01-24 12:15:07,Payments,Fee,6.95,12.29
TXN0039703,CUST004103,2026-07-02 01:10:33,Savings,Interest Income,29.64,2.42
TXN0039704,CUST006038,2025-02-16 05:29:33,Savings,Interest Income,15.09,6.75
TXN0039705,CUST000318,2025-08-21 13:57:01,Payments,Interchange,11.07,0.0
TXN0039706,CUST002726,2025-08-08 14:29:20,Payments,Fee,3.58,0.0
TXN0039707,CUST007378,2025-11-24 12:35:12,Savings,Interest Income,24.39,6.17
TXN0039708,CUST003620,2026-05-01 14:09:15,Payments,Interchange,-0.77,9.15
TXN0039709,CUST008555,2026-05-28 03:42:47,Savings,Interest Expense,26.26,4.48
TXN0039710,CUST011988,2025-03-25 21:18:33,Credit,FX,19.01,0.0
TXN0039711,CUST000947,2026-02-07 00:38:33,Credit,Interest Income,13.32,11.19
TXN0039712,CUST004251,2025-12-30 01:27:28,Payments,Other,30.04,0.0
TXN0039713,CUST009862,2025-06-10 15:08:13,Payments,Interchange,9.49,3.8
TXN0039714,CUST005040,2025-03-27 02:47:24,Payments,Interchange,10.28,5.99
TXN0039715,CUST002371,2025-04-28 22:10:22,Payments,FX,7.93,4.13
TXN0039716,CUST003763,2025-02-20 04:02:15,Savings,FX,12.86,17.67
TXN0039717,CUST004595,2026-06-07 09:37:25,Credit,Fee,1.97,4.3
TXN0039718,CUST000608,2025-12-11 23:20:04,Credit,Fee,24.87,3.28
TXN0039719,CUST010507,2025-08-21 22:37:30,Payments,Fee,21.67,0.0
TXN0039720,CUST008327,2025-08-19 00:58:05,Savings,Fee,34.98,1.61
TXN0039721,CUST001272,2026-07-06 06:43:52,Payments,Fee,18.07,3.77
TXN0039722,CUST009205,2025-09-28 19:16:35,Payments,Interchange,0.93,0.19
TXN0039723,CUST008263,2025-10-31 01:02:21,Savings,Fee,8.85,8.23
TXN0039724,CUST009317,2025-04-16 12:54:25,Savings,Fee,21.19,15.58
TXN0039725,CUST011754,2026-07-25 02:42:32,Savings,Interest Income,20.38,7.16
TXN0039726,CUST008154,2025-10-04 22:06:14,Savings,FX,17.8,0.0
TXN0039727,CUST003577,2026-01-02 17:27:22,Payments,Other,32.64,4.32
TXN0039728,CUST004585,2025-08-19 01:19:05,Payments,Fee,16.66,8.55
TXN0039729,CUST008950,2025-12-05 03:09:41,Savings,Other,14.96,2.42
TXN0039730,CUST000439,2025-07-18 02:03:07,Payments,Interest Expense,6.88,8.63
TXN0039731,CUST010784,2025-02-23 00:41:14,Savings,Fee,17.2,2.44
TXN0039732,CUST007789,2026-07-01 18:26:08,Savings,FX,2.48,0.0
TXN0039733,CUST007468,2026-04-30 14:07:03,Payments,Interest Income,12.17,1.82
TXN0039734,CUST000113,2025-06-18 19:44:46,Payments,Interest Income,32.61,4.59
TXN0039735,CUST002965,2026-02-13 14:13:59,Payments,Interchange,7.57,12.02
TXN0039736,CUST000002,2026-06-15 00:05:01,Payments,Interest Income,10.33,0.8
TXN0039737,CUST002280,2026-06-28 23:13:40,Payments,Interest Income,-5.0,0.0
TXN0039738,CUST010547,2025-01-22 09:25:26,Credit,Interchange,11.54,0.0
TXN0039739,CUST000576,2026-02-14 11:15:11,Savings,FX,12.86,5.97
TXN0039740,CUST011657,2025-06-18 13:23:06,Payments,Fee,19.37,9.1
TXN0039741,CUST007767,2026-02-22 20:15:37,Payments,Interest Expense,27.92,4.19
TXN0039742,CUST002343,2026-01-23 19:18:12,Payments,Interest Income,15.64,1.83
TXN0039743,CUST004082,2025-06-25 13:05:54,Payments,FX,-5.0,5.41
TXN0039744,CUST002386,2026-06-03 02:23:16,Credit,Fee,40.2,2.44
TXN0039745,CUST000660,2025-12-24 06:22:28,Savings,Other,12.07,1.6
TXN0039746,CUST011041,2025-04-24 09:16:35,Payments,Interest Income,9.18,0.0
TXN0039747,CUST009679,2026-08-19 09:29:29,Payments,Interest Income,3.47,1.44
TXN0039748,CUST009237,2025-12-15 19:26:11,Savings,FX,6.91,5.82
TXN0039749,CUST008071,2026-02-24 11:19:54,Payments,Fee,11.82,9.48
TXN0039750,CUST001703,2025-12-24 13:16:31,Payments,Interchange,16.38,5.53
TXN0039751,CUST002262,2025-02-15 05:50:12,Payments,Interest Expense,15.6,3.77
TXN0039752,CUST010388,2025-10-11 17:35:27,Payments,Interchange,24.45,9.52
TXN0039753,CUST003137,2025-08-01 21:10:06,Payments,Interest Income,1.35,8.85
TXN0039754,CUST004151,2026-07-03 16:23:32,Payments,FX,10.31,0.55
TXN0039755,CUST000316,2025-02-11 01:26:17,Payments,Fee,12.41,5.57
TXN0039756,CUST007100,2025-02-26 12:04:52,Credit,Interchange,34.01,4.07
TXN0039757,CUST003406,2026-07-16 19:57:38,Savings,Fee,19.77,10.1
TXN0039758,CUST005811,2025-06-25 15:24:03,Payments,Interest Expense,18.82,5.2
TXN0039759,CUST007072,2025-02-14 11:04:10,Payments,Fee,14.97,2.78
TXN0039760,CUST006646,2026-07-04 13:51:27,Payments,Interchange,17.44,0.0
TXN0039761,CUST002031,2026-07-10 17:59:22,Savings,FX,35.22,3.6
TXN0039762,CUST011968,2025-11-03 14:12:07,Payments,Interest Income,13.15,10.17
TXN0039763,CUST007055,2026-04-13 16:29:18,Savings,Interchange,10.05,6.81
TXN0039764,CUST007788,2025-02-06 07:51:59,Payments,Interest Income,12.51,6.16
TXN0039765,CUST003360,2026-08-07 03:01:31,Credit,Fee,23.62,9.36
TXN0039766,CUST001159,2025-01-25 00:53:27,Payments,Interchange,12.62,10.42
TXN0039767,CUST004466,2026-06-08 04:49:40,Savings,Fee,-5.0,5.24
TXN0039768,CUST010563,2025-03-31 03:25:45,Credit,FX,-5.0,0.0
TXN0039769,CUST005436,2025-03-05 19:20:54,Payments,Interest Income,24.4,0.0
TXN0039770,CUST003891,2025-01-31 02:41:47,Payments,Interest Income,-1.33,4.89
TXN0039771,CUST009820,2025-12-21 16:23:56,Credit,Interest Expense,17.14,6.51
TXN0039772,CUST011366,2026-01-01 21:52:38,Credit,Interest Expense,-3.34,0.0
TXN0039773,CUST008615,2026-04-14 18:18:11,Credit,Fee,2.96,2.78
TXN0039774,CUST002068,2025-12-16 22:32:40,Savings,Interest Income,11.21,9.78
TXN0039775,CUST000807,2025-08-11 23:20:14,Credit,Interchange,16.82,2.19
TXN0039776,CUST000532,2026-07-24 11:55:45,Payments,Fee,4.82,18.33
TXN0039777,CUST002374,2026-04-20 08:14:00,Payments,Fee,17.1,10.44
TXN0039778,CUST008373,2026-01-12 19:15:20,Payments,Interchange,14.21,4.89
TXN0039779,CUST007943,2026-05-22 18:18:29,Payments,Fee,17.32,13.25
TXN0039780,CUST003829,2026-01-23 16:11:00,Credit,Interest Income,-3.59,0.85
TXN0039781,CUST005116,2026-04-22 22:24:08,Payments,Interchange,16.47,3.23
TXN0039782,CUST008906,2026-03-09 11:55:24,Payments,FX,21.4,6.92
TXN0039783,CUST004001,2026-02-25 02:21:42,Payments,Interchange,33.81,9.39
TXN0039784,CUST005057,2025-07-25 03:49:27,Credit,Interest Income,29.86,1.42
TXN0039785,CUST010494,2026-04-19 09:52:27,Credit,Interchange,17.18,5.82
TXN0039786,CUST006440,2026-06-19 00:37:52,Payments,Fee,-5.0,0.0
TXN0039787,CUST011718,2026-05-01 06:31:12,Savings,Interest Expense,25.17,3.85
TXN0039788,CUST001955,2026-02-25 01:57:29,Payments,Fee,5.09,14.79
TXN0039789,CUST006140,2025-07-11 01:32:13,Savings,Interchange,11.08,14.84
TXN0039790,CUST008257,2025-05-10 12:55:23,Payments,Interest Income,14.06,3.11
TXN0039791,CUST011634,2026-03-13 12:21:02,Credit,Interchange,3.41,9.35
TXN0039792,CUST003501,2026-08-25 18:39:04,Savings,FX,23.92,5.04
TXN0039793,CUST004625,2026-05-24 20:42:08,Payments,Interchange,15.93,3.39
TXN0039794,CUST010717,2025-10-17 23:34:48,Payments,Interchange,-1.25,1.05
TXN0039795,CUST008067,2026-03-22 21:56:33,Credit,Interchange,31.61,5.35
TXN0039796,CUST008262,2025-12-15 04:48:18,Savings,Interest Expense,25.81,15.49
TXN0039797,CUST007849,2026-01-10 00:13:22,Payments,FX,35.09,3.26
TXN0039798,CUST005078,2025-09-19 20:44:02,Credit,Fee,-3.79,0.0
TXN0039799,CUST009918,2025-05-14 05:04:32,Savings,Interchange,3.76,14.31
TXN0039800,CUST001157,2026-03-25 21:31:01,Payments,Interchange,26.99,11.13
TXN0039801,CUST002211,2025-05-09 19:32:35,Payments,FX,1.5,2.26
TXN0039802,CUST007112,2025-10-31 07:29:15,Payments,Other,55.85,5.81
TXN0039803,CUST011665,2025-02-04 07:32:57,Credit,Fee,15.17,0.0
TXN0039804,CUST001080,2026-04-28 16:24:18,Payments,Interest Expense,16.12,12.31
TXN0039805,CUST011012,2026-07-19 08:06:46,Credit,Interest Income,10.04,9.79
TXN0039806,CUST007126,2026-04-04 22:54:49,Payments,Fee,22.33,7.55
TXN0039807,CUST008877,2025-01-25 17:09:04,Credit,Interchange,17.55,11.14
TXN0039808,CUST005862,2026-05-10 13:42:05,Payments,Fee,19.68,5.69
TXN0039809,CUST003334,2025-06-23 11:38:08,Payments,FX,-3.19,4.13
TXN0039810,CUST000048,2025-08-30 18:11:46,Credit,Interchange,-1.11,14.0
TXN0039811,CUST001590,2026-01-29 15:37:56,Payments,Fee,32.73,0.0
TXN0039812,CUST006773,2026-08-05 19:02:11,Savings,Fee,-5.0,12.59
TXN0039813,CUST011448,2026-05-06 23:54:12,Savings,Fee,26.15,10.24
TXN0039814,CUST010226,2025-10-20 13:06:20,Payments,Interest Income,6.68,4.56
TXN0039815,CUST006103,2025-12-27 16:21:13,Credit,Fee,14.85,10.41
TXN0039816,CUST003211,2026-04-11 04:52:46,Savings,Interest Income,21.08,5.4
TXN0039817,CUST006667,2026-06-28 16:33:18,Payments,Interchange,22.13,5.6
TXN0039818,CUST010773,2026-07-11 00:36:54,Payments,Other,8.76,9.71
TXN0039819,CUST003471,2025-04-14 21:37:50,Credit,Interest Income,21.74,2.43
TXN0039820,CUST003812,2025-04-03 00:29:59,Payments,Fee,24.01,11.81
TXN0039821,CUST008541,2025-07-12 03:23:29,Credit,Fee,42.6,7.68
TXN0039822,CUST002319,2026-08-13 22:16:07,Savings,Interest Income,30.85,9.03
TXN0039823,CUST010043,2026-03-25 14:50:19,Payments,Interest Income,0.09,4.75
TXN0039824,CUST007850,2025-11-18 03:48:41,Savings,FX,36.49,4.18
TXN0039825,CUST011588,2025-03-14 16:55:01,Payments,Interchange,-5.0,3.0
TXN0039826,CUST004357,2026-05-17 17:28:05,Payments,FX,5.47,3.24
TXN0039827,CUST003138,2025-07-23 17:58:39,Credit,FX,6.37,4.04
TXN0039828,CUST004880,2025-08-07 06:18:16,Payments,FX,14.19,1.38
TXN0039829,CUST011204,2025-05-19 05:21:10,Savings,Interest Expense,30.84,8.67
TXN0039830,CUST000012,2025-09-03 05:12:59,Savings,Interest Expense,36.63,5.53
TXN0039831,CUST006862,2026-06-13 22:07:04,Payments,Interest Expense,1.38,10.24
TXN0039832,CUST001386,2026-06-26 09:34:41,Payments,Other,15.56,8.43
TXN0039833,CUST004250,2025-07-15 00:35:04,Credit,FX,-5.0,2.2
TXN0039834,CUST009377,2025-06-25 03:07:16,Credit,Fee,31.32,3.63
TXN0039835,CUST002645,2026-08-29 07:49:05,Payments,FX,24.03,1.34
TXN0039836,CUST006912,2025-02-19 06:29:04,Payments,Interest Expense,0.66,4.53
TXN0039837,CUST011973,2026-03-19 00:35:20,Credit,Interchange,21.54,0.0
TXN0039838,CUST004479,2025-09-13 21:59:05,Payments,Interest Expense,19.76,10.58
TXN0039839,CUST002416,2025-10-11 04:15:21,Payments,Interest Income,21.98,0.0
TXN0039840,CUST005989,2025-07-17 23:23:15,Payments,Fee,12.43,9.33
TXN0039841,CUST010953,2025-07-13 11:19:38,Credit,Interest Income,-5.0,6.41
TXN0039842,CUST002839,2026-02-10 15:53:50,Payments,Interest Income,26.61,2.59
TXN0039843,CUST004834,2026-01-31 08:13:41,Payments,Fee,9.9,5.41
TXN0039844,CUST003205,2025-07-17 06:26:49,Savings,Fee,1.97,2.16
TXN0039845,CUST005034,2025-11-23 19:23:08,Credit,Interest Income,27.27,4.25
TXN0039846,CUST003967,2025-11-27 23:03:26,Payments,Interest Income,-5.0,0.39
TXN0039847,CUST003260,2025-10-25 15:02:02,Payments,FX,27.74,12.91
TXN0039848,CUST011929,2025-02-17 00:24:36,Credit,Fee,-0.37,6.43
TXN0039849,CUST007080,2026-01-20 02:33:54,Credit,Interchange,-2.3,0.0
TXN0039850,CUST001724,2025-08-05 06:50:33,Payments,Interest Expense,38.6,6.37
TXN0039851,CUST000695,2026-07-14 16:55:02,Savings,Interchange,19.59,8.4
TXN0039852,CUST000704,2025-03-10 01:58:08,Savings,FX,-1.63,9.36
TXN0039853,CUST004306,2025-07-09 13:03:32,Payments,FX,12.52,0.58
TXN0039854,CUST008949,2025-08-22 00:52:30,Payments,Interchange,7.6,1.72
TXN0039855,CUST004057,2025-04-24 19:15:08,Savings,Other,21.52,11.43
TXN0039856,CUST010155,2025-03-30 17:30:19,Savings,Interest Income,1.33,10.38
TXN0039857,CUST000902,2026-06-21 00:09:43,Payments,FX,-5.0,5.53
TXN0039858,CUST002712,2025-08-01 07:43:10,Payments,Interest Income,5.83,0.0
TXN0039859,CUST000394,2025-06-17 06:44:44,Payments,Interchange,-2.29,0.0
TXN0039860,CUST000629,2025-04-20 11:16:48,Credit,Interchange,4.8,1.0
TXN0039861,CUST003242,2026-05-26 22:14:14,Payments,Fee,-5.0,4.81
TXN0039862,CUST001497,2025-01-16 10:05:57,Payments,Other,9.82,4.0
TXN0039863,CUST001767,2026-08-21 11:01:29,Savings,Interchange,18.02,4.83
TXN0039864,CUST002454,2025-05-17 03:48:45,Payments,FX,4.16,7.65
TXN0039865,CUST010101,2026-02-23 02:56:37,Savings,Fee,17.99,6.34
TXN0039866,CUST005831,2025-06-22 13:31:15,Savings,Fee,4.82,7.28
TXN0039867,CUST001002,2025-04-27 04:03:03,Payments,Interchange,-5.0,0.0
TXN0039868,CUST004384,2025-07-15 21:32:17,Credit,Other,1.16,7.21
TXN0039869,CUST009437,2025-02-10 18:57:05,Savings,Interchange,21.44,2.43
TXN0039870,CUST010802,2025-10-07 17:52:33,Savings,Interest Income,16.53,4.89
TXN0039871,CUST003271,2026-02-02 14:49:44,Payments,Fee,18.8,7.54
TXN0039872,CUST011179,2026-06-17 08:08:12,Payments,FX,12.08,6.18
TXN0039873,CUST011825,2026-01-28 07:52:04,Credit,Fee,0.67,9.14
TXN0039874,CUST007171,2025-10-26 05:59:51,Savings,Fee,17.47,3.44
TXN0039875,CUST000847,2025-01-15 19:37:12,Credit,Interchange,18.45,7.43
TXN0039876,CUST003312,2025-02-27 01:06:45,Payments,Interest Expense,7.77,9.58
TXN0039877,CUST011545,2025-03-06 03:32:04,Payments,Interchange,23.87,0.94
TXN0039878,CUST008563,2026-02-19 09:33:33,Credit,Interchange,8.67,10.78
TXN0039879,CUST008541,2025-03-19 16:22:29,Savings,Interest Income,13.57,0.0
TXN0039880,CUST006085,2025-09-25 07:16:44,Credit,Fee,0.84,7.99
TXN0039881,CUST005385,2025-06-01 06:00:02,Savings,Fee,5.91,0.0
TXN0039882,CUST006128,2025-10-06 14:55:55,Savings,Fee,33.37,5.64
TXN0039883,CUST002813,2026-06-14 09:11:49,Payments,Interest Expense,13.38,7.27
TXN0039884,CUST009906,2026-07-06 17:06:17,Credit,Interest Expense,25.23,9.2
TXN0039885,CUST001834,2025-05-10 03:00:15,Savings,Fee,15.57,5.84
TXN0039886,CUST009997,2026-08-30 05:57:11,Payments,Interchange,18.36,3.34
TXN0039887,CUST004257,2025-05-01 05:11:15,Credit,FX,-5.0,9.75
TXN0039888,CUST006727,2025-05-29 03:31:14,Payments,Interchange,-5.0,7.47
TXN0039889,CUST007938,2026-02-16 23:24:43,Payments,Fee,-5.0,2.13
TXN0039890,CUST003840,2026-07-31 10:58:43,Payments,Interchange,12.84,12.5
TXN0039891,CUST006664,2026-02-14 04:33:28,Savings,Interest Expense,16.34,0.0
TXN0039892,CUST004079,2025-04-14 14:04:26,Payments,Interest Income,2.61,0.18
TXN0039893,CUST004528,2025-02-22 22:39:27,Credit,FX,38.9,5.43
TXN0039894,CUST007241,2025-01-22 08:52:32,Payments,Interchange,20.37,3.63
TXN0039895,CUST002704,2025-11-27 07:38:56,Savings,Fee,3.33,7.67
TXN0039896,CUST000625,2025-08-31 08:41:53,Payments,Fee,15.19,1.91
