loan_id,customer_id,origination_date,original_amount,outstanding_balance,days_past_due,risk_band
LOAN0002674,CUST002119,2023-12-24 02:34:46,5987.31,5419.22,0,Medium
LOAN0002675,CUST004983,2025-05-11 08:01:21,3198.11,1681.7,0,Very High
LOAN0002676,CUST008273,2025-12-13 22:52:31,7224.32,2649.03,0,High
LOAN0002677,CUST002178,2023-02-16 10:45:25,20184.63,7843.35,0,Low
LOAN0002678,CUST002994,2026-06-24 12:24:50,4912.8,1510.52,0,Medium
LOAN0002679,CUST008628,2023-09-24 18:38:34,19065.88,15157.6,0,Low
LOAN0002680,CUST009980,2024-11-23 22:38:11,6158.02,2913.13,0,Low
LOAN0002681,CUST000789,2023-12-07 03:08:33,6976.7,4750.85,0,Medium
LOAN0002682,CUST011134,2026-01-25 01:03:07,18631.81,12407.68,0,Low
LOAN0002683,CUST000917,2025-12-11 06:37:32,7948.39,6937.89,0,Medium
LOAN0002684,CUST000345,2023-07-22 04:53:50,6890.73,830.87,0,Low
LOAN0002685,CUST010791,2025-11-08 23:53:09,6999.2,2455.34,0,Medium
LOAN0002686,CUST000479,2025-02-28 23:17:59,14502.5,3281.96,5,Low
LOAN0002687,CUST005174,2023-11-28 12:16:17,16085.55,10649.34,0,High
LOAN0002688,CUST010305,2023-09-03 07:13:26,4949.34,3878.93,0,Medium
LOAN0002689,CUST001759,2024-03-09 05:26:42,11821.17,7076.07,0,Low
LOAN0002690,CUST011632,2023-02-08 00:40:54,3996.13,1352.19,0,Medium
LOAN0002691,CUST005049,2024-03-27 12:37:58,8913.69,3509.38,0,Low
LOAN0002692,CUST010936,2024-08-06 04:28:01,7979.1,3295.96,30,Medium
LOAN0002693,CUST004266,2025-07-15 16:58:29,14040.23,3753.37,0,Low
LOAN0002694,CUST000266,2023-07-11 19:55:38,9499.99,8262.38,0,Low
LOAN0002695,CUST006611,2023-06-27 18:34:47,4099.15,2914.02,0,Very High
LOAN0002696,CUST010125,2024-02-07 01:09:11,6988.09,6008.49,0,High
LOAN0002697,CUST011431,2023-09-11 21:55:24,3330.91,877.67,0,Medium
LOAN0002698,CUST002562,2026-06-08 09:45:08,13499.26,6317.01,60,Low
LOAN0002699,CUST010997,2023-11-16 02:53:27,8194.9,966.91,0,Medium
LOAN0002700,CUST007103,2023-05-19 04:43:59,10107.57,7985.04,30,Low
LOAN0002701,CUST008606,2023-03-05 11:16:05,4606.48,3024.6,0,Low
LOAN0002702,CUST003429,2023-11-19 00:30:49,9751.06,7412.34,15,Low
LOAN0002703,CUST010519,2025-05-07 07:52:02,11612.93,1321.66,0,Medium
LOAN0002704,CUST000063,2023-04-13 14:20:07,10944.81,3859.07,0,High
LOAN0002705,CUST002410,2023-02-14 19:43:40,3200.32,911.95,0,Low
LOAN0002706,CUST006513,2023-05-15 08:25:55,8816.07,4115.15,0,Very High
LOAN0002707,CUST000517,2024-11-28 04:45:01,3000.0,2756.22,0,High
LOAN0002708,CUST010798,2023-02-07 09:14:25,6522.7,4555.94,0,Medium
LOAN0002709,CUST010421,2025-10-07 15:19:39,4290.45,275.75,5,Low
LOAN0002710,CUST000896,2023-12-17 12:20:02,15400.26,6985.61,15,Medium
LOAN0002711,CUST007365,2023-06-16 16:51:35,12248.09,1921.98,0,Medium
LOAN0002712,CUST000434,2024-04-24 06:52:31,13833.4,3524.92,60,Low
LOAN0002713,CUST002761,2025-03-31 14:15:35,9313.22,1256.16,0,Medium
LOAN0002714,CUST010258,2023-04-30 11:36:38,22969.47,14559.71,0,Low
LOAN0002715,CUST005181,2025-09-11 16:11:11,20259.51,15948.46,0,High
LOAN0002716,CUST002449,2025-08-06 02:05:45,5540.46,4763.23,0,Medium
LOAN0002717,CUST010418,2024-01-19 17:08:42,17582.26,4695.53,0,Low
LOAN0002718,CUST004049,2024-06-28 05:03:25,6865.41,1524.67,5,Low
LOAN0002719,CUST003293,2023-04-18 12:18:15,13022.09,8265.63,0,Low
LOAN0002720,CUST004706,2023-08-14 08:41:18,18774.05,13682.17,0,Medium
LOAN0002721,CUST000397,2024-10-21 15:53:47,6735.5,1916.75,5,Low
LOAN0002722,CUST003294,2024-08-18 21:28:25,21741.0,10262.04,0,Low
LOAN0002723,CUST002523,2024-10-08 14:18:23,4026.58,3813.81,0,Low
LOAN0002724,CUST008461,2025-10-23 10:38:20,9556.05,6369.48,0,Medium
LOAN0002725,CUST011219,2026-07-11 02:31:09,12822.7,4870.7,0,Medium
LOAN0002726,CUST001103,2023-03-09 03:08:56,9837.38,8045.99,0,High
LOAN0002727,CUST009366,2026-05-06 02:41:12,17044.3,2439.16,0,Low
LOAN0002728,CUST008123,2023-10-15 06:50:18,3000.0,2307.97,0,High
LOAN0002729,CUST006789,2024-06-26 16:56:15,10949.65,7612.41,90,Low
LOAN0002730,CUST006624,2026-04-28 04:01:40,9880.65,2950.26,0,Medium
LOAN0002731,CUST008011,2023-11-06 09:50:01,3095.02,962.03,0,Low
LOAN0002732,CUST007339,2024-03-25 05:48:27,54560.88,44257.82,0,High
LOAN0002733,CUST000599,2025-08-07 08:53:11,6091.61,3910.38,0,High
LOAN0002734,CUST006082,2024-03-31 01:42:12,30164.12,15876.05,0,Medium
LOAN0002735,CUST010149,2024-12-11 20:15:02,11921.69,646.72,0,Low
LOAN0002736,CUST011000,2025-08-31 08:05:06,8135.02,3507.75,30,Medium
LOAN0002737,CUST006997,2026-01-02 12:38:43,11708.97,8830.79,0,Very High
LOAN0002738,CUST002153,2026-03-12 15:50:40,14603.29,2269.35,0,Medium
LOAN0002739,CUST002704,2024-07-20 10:56:40,8478.84,8175.8,5,Medium
LOAN0002740,CUST007963,2024-09-04 23:45:13,8464.69,2479.63,0,High
LOAN0002741,CUST001535,2026-07-10 15:06:58,5756.16,5473.89,0,Medium
LOAN0002742,CUST005736,2025-04-23 21:47:38,5225.07,1808.33,0,Low
LOAN0002743,CUST002297,2025-12-05 16:12:08,18045.92,13218.41,0,Very High
LOAN0002744,CUST000933,2026-04-09 19:37:15,5355.87,4773.3,45,Low
LOAN0002745,CUST005825,2026-07-31 11:22:30,3000.0,333.06,5,High
LOAN0002746,CUST000376,2025-11-17 00:56:08,7939.54,3789.19,0,Medium
LOAN0002747,CUST001554,2026-04-19 02:03:30,4790.05,2978.49,0,Medium
LOAN0002748,CUST004948,2024-10-28 00:28:18,19777.98,3042.63,0,Low
LOAN0002749,CUST004750,2023-07-12 08:39:56,6131.42,1309.38,0,Medium
LOAN0002750,CUST008669,2024-02-03 11:39:58,11345.78,5036.66,0,Low
LOAN0002751,CUST003077,2025-05-03 10:39:58,10520.68,3815.15,0,Medium
LOAN0002752,CUST003766,2024-04-11 00:01:36,8381.03,4482.99,0,Low
LOAN0002753,CUST001427,2023-12-31 21:01:59,11542.96,6798.73,5,Low
LOAN0002754,CUST011003,2023-07-06 14:22:47,3000.0,2051.85,0,Low
LOAN0002755,CUST000167,2023-11-01 17:29:33,11932.56,3430.27,0,High
LOAN0002756,CUST008144,2025-02-16 06:51:53,6710.5,1690.68,60,Medium
LOAN0002757,CUST005499,2026-06-05 18:59:29,7480.46,3445.58,0,Low
LOAN0002758,CUST009154,2025-04-13 08:02:33,20882.02,6649.57,0,High
LOAN0002759,CUST005724,2024-09-14 16:01:51,11933.75,7811.17,0,Low
LOAN0002760,CUST009115,2023-01-13 23:41:26,7107.26,3001.32,0,Low
LOAN0002761,CUST008011,2023-01-26 11:12:40,5336.74,3023.06,30,Medium
LOAN0002762,CUST003626,2026-07-23 14:18:01,24968.39,12382.04,0,Low
LOAN0002763,CUST011536,2026-05-07 00:01:27,7060.6,1448.34,0,Low
LOAN0002764,CUST003751,2026-05-02 21:45:28,16312.95,11362.11,0,Medium
LOAN0002765,CUST005529,2024-09-22 03:31:14,8138.8,2994.16,0,Medium
LOAN0002766,CUST005380,2023-04-24 03:22:08,8810.44,4649.85,0,Medium
LOAN0002767,CUST011871,2026-02-10 05:40:27,6257.49,5108.29,60,High
LOAN0002768,CUST009647,2023-09-07 20:20:39,13111.11,1736.09,0,Medium
LOAN0002769,CUST007021,2024-10-30 12:10:30,6586.74,5108.3,0,Low
LOAN0002770,CUST009764,2025-06-29 15:22:54,6894.35,1885.68,0,Low
LOAN0002771,CUST000021,2023-03-10 11:18:30,9571.13,8908.8,0,Medium
LOAN0002772,CUST002180,2024-03-24 12:37:43,7470.8,1199.8,0,Medium
LOAN0002773,CUST005869,2023-03-23 23:12:05,25276.86,1324.43,0,Low
LOAN0002774,CUST000230,2024-06-22 03:18:55,4985.35,563.98,0,Medium
LOAN0002775,CUST009287,2025-10-21 05:53:00,9075.42,8224.26,0,Medium
LOAN0002776,CUST009974,2024-07-20 00:00:54,4908.62,4456.15,0,Medium
LOAN0002777,CUST000477,2023-08-24 10:46:35,5439.22,3330.82,5,Low
LOAN0002778,CUST002234,2025-11-17 04:32:39,6007.49,3533.26,0,Low
LOAN0002779,CUST003511,2024-06-28 23:11:18,11751.64,10645.07,0,Low
LOAN0002780,CUST004247,2025-08-29 00:15:41,21225.23,2875.28,0,Very High
LOAN0002781,CUST008795,2024-10-04 14:04:05,4412.13,4236.23,0,Low
LOAN0002782,CUST005057,2024-04-06 12:24:38,4362.71,1201.58,45,Low
LOAN0002783,CUST005776,2023-04-23 07:18:10,7920.35,3183.46,0,Low
LOAN0002784,CUST002076,2025-07-06 08:38:09,8288.36,7041.11,0,High
LOAN0002785,CUST006045,2023-01-31 15:56:54,7086.64,2738.84,60,Low
LOAN0002786,CUST008982,2024-10-22 01:34:29,7286.79,6019.92,0,High
LOAN0002787,CUST001252,2025-06-30 05:52:06,6794.84,5519.23,5,Medium
LOAN0002788,CUST009726,2024-12-05 07:28:20,18196.01,10030.06,0,Medium
LOAN0002789,CUST008165,2024-05-10 20:46:25,4165.05,3643.26,0,Medium
LOAN0002790,CUST005295,2024-10-02 23:55:26,13682.26,7685.11,5,Medium
LOAN0002791,CUST000650,2023-09-28 16:14:39,15656.23,3999.18,90,Medium
LOAN0002792,CUST004586,2025-07-09 03:44:57,20980.67,2675.47,0,Medium
LOAN0002793,CUST010677,2026-02-26 08:36:42,3784.18,967.88,0,Low
LOAN0002794,CUST004369,2026-03-15 16:01:39,3147.11,2212.11,0,Medium
LOAN0002795,CUST005009,2023-10-31 17:56:50,16290.91,11888.63,0,Medium
LOAN0002796,CUST004343,2024-09-10 01:41:38,6434.37,6137.66,0,Medium
LOAN0002797,CUST005158,2024-04-02 15:16:56,3000.0,1715.41,0,High
LOAN0002798,CUST002534,2024-01-30 06:00:15,13163.36,4225.57,0,Low
LOAN0002799,CUST010493,2024-01-18 06:06:03,5784.13,4725.37,0,Medium
LOAN0002800,CUST009307,2025-10-22 19:47:07,8569.47,3249.66,0,Low
LOAN0002801,CUST009408,2024-11-29 20:29:27,12673.88,7412.9,0,Medium
LOAN0002802,CUST001260,2026-04-30 11:19:42,4702.99,4032.87,0,Low
LOAN0002803,CUST011046,2025-08-06 08:38:39,13899.65,2503.47,30,Medium
LOAN0002804,CUST003652,2025-01-01 01:14:45,10114.64,7770.24,0,Low
LOAN0002805,CUST005187,2024-11-25 04:35:11,3000.0,1734.77,0,Very High
LOAN0002806,CUST008736,2024-08-29 14:48:44,13138.16,1626.11,0,High
LOAN0002807,CUST007280,2024-12-08 14:17:00,7813.29,2055.67,0,High
LOAN0002808,CUST007222,2024-05-15 13:31:34,3000.0,1881.31,0,Low
LOAN0002809,CUST009861,2024-09-08 08:00:30,22408.72,18085.33,0,Medium
LOAN0002810,CUST004868,2025-03-03 02:00:45,10789.07,3289.43,15,Low
LOAN0002811,CUST006855,2025-02-24 20:16:44,7251.9,4053.41,0,High
LOAN0002812,CUST008968,2023-05-10 05:53:15,8814.19,8083.13,5,Medium
LOAN0002813,CUST008562,2025-11-08 16:05:06,4667.74,3959.87,5,High
LOAN0002814,CUST008290,2025-09-22 10:34:54,16784.18,11160.98,0,Low
LOAN0002815,CUST002495,2023-08-03 05:47:34,4034.77,1706.97,0,High
LOAN0002816,CUST004292,2025-07-17 20:34:41,16998.11,9943.52,0,Low
LOAN0002817,CUST011858,2024-02-03 04:08:15,6042.96,2492.28,0,Low
LOAN0002818,CUST003589,2024-07-27 02:21:14,16831.68,4392.33,0,Low
LOAN0002819,CUST001732,2025-12-24 01:50:48,14695.36,6592.21,0,Low
LOAN0002820,CUST009912,2024-01-08 05:33:46,5153.16,2219.61,0,High
LOAN0002821,CUST004376,2025-02-06 04:56:41,8063.66,7838.51,0,High
LOAN0002822,CUST009719,2026-06-30 05:22:19,8232.35,445.94,5,Medium
LOAN0002823,CUST011667,2026-03-02 03:54:51,4778.89,452.88,30,Low
LOAN0002824,CUST006044,2025-03-31 05:56:03,3798.59,2307.92,0,Low
LOAN0002825,CUST000396,2024-12-15 00:32:02,7655.91,4911.35,30,Low
LOAN0002826,CUST010288,2023-12-28 18:57:32,13010.02,1585.45,0,Low
LOAN0002827,CUST000836,2025-06-30 17:25:02,7380.73,3625.8,45,High
LOAN0002828,CUST001928,2025-07-29 22:56:59,4882.32,3559.77,0,Low
LOAN0002829,CUST009317,2025-11-07 23:52:39,4872.72,2455.04,0,Low
LOAN0002830,CUST011089,2023-08-04 15:47:12,8044.12,1244.51,0,Low
LOAN0002831,CUST001360,2026-03-13 13:31:11,9406.65,3209.86,0,Medium
LOAN0002832,CUST001941,2024-04-13 03:42:11,7482.97,3199.74,0,Low
LOAN0002833,CUST011477,2023-10-04 14:54:39,17095.75,11930.45,0,High
LOAN0002834,CUST003277,2023-01-25 08:50:14,7457.08,2720.0,0,Medium
LOAN0002835,CUST010179,2023-01-30 10:17:26,6621.8,2146.55,0,Low
LOAN0002836,CUST009580,2024-02-27 20:12:35,4748.56,2605.4,0,Low
LOAN0002837,CUST008100,2023-01-02 02:23:04,8393.97,2048.83,90,Very High
LOAN0002838,CUST011479,2023-12-02 00:35:45,23773.02,3621.09,0,Medium
LOAN0002839,CUST007742,2024-09-14 14:53:28,6985.01,4540.45,0,Low
LOAN0002840,CUST009012,2025-10-03 05:02:02,5123.81,2066.7,0,Low
LOAN0002841,CUST005560,2025-07-22 01:54:53,10691.37,6368.99,0,Low
LOAN0002842,CUST008762,2023-12-05 03:54:03,13544.19,8194.5,0,Low
LOAN0002843,CUST009810,2024-11-06 02:32:58,4556.58,1239.67,0,Low
LOAN0002844,CUST008076,2023-02-05 01:59:06,3583.2,2936.61,0,Low
LOAN0002845,CUST000165,2023-12-31 01:49:18,19560.38,9287.47,30,Low
LOAN0002846,CUST005799,2023-02-06 00:45:11,10600.07,5501.14,0,Low
LOAN0002847,CUST000883,2026-06-07 09:09:57,12367.03,9497.37,30,Medium
LOAN0002848,CUST009717,2024-11-07 12:43:25,17036.53,15033.4,0,Low
LOAN0002849,CUST010576,2024-08-04 19:08:16,12329.82,7713.62,0,Medium
LOAN0002850,CUST003660,2025-01-15 05:37:59,13457.15,5560.51,0,Very High
LOAN0002851,CUST008398,2024-08-23 04:49:37,7038.62,2105.23,0,Low
LOAN0002852,CUST007519,2024-07-29 09:27:53,22049.28,21059.87,5,Low
LOAN0002853,CUST004786,2024-04-24 04:20:40,3000.0,441.63,0,Low
LOAN0002854,CUST007024,2026-03-17 02:41:17,15470.57,12218.05,0,Medium
LOAN0002855,CUST006972,2023-03-20 12:43:35,9775.11,1478.49,0,Medium
LOAN0002856,CUST005424,2023-10-18 19:40:50,4296.06,473.55,0,Low
LOAN0002857,CUST009181,2023-12-26 01:44:01,16969.97,13240.75,0,High
LOAN0002858,CUST009567,2026-02-06 23:49:26,4140.31,346.28,0,Low
LOAN0002859,CUST005270,2024-04-23 21:51:42,7367.91,978.95,0,Low
LOAN0002860,CUST007472,2023-09-07 22:19:30,12181.6,11203.08,0,Low
LOAN0002861,CUST010236,2026-01-28 20:27:38,14282.69,11370.34,0,Medium
LOAN0002862,CUST004989,2024-12-11 15:56:59,4412.67,1919.73,0,Low
LOAN0002863,CUST010311,2026-06-17 09:24:30,3000.0,571.09,0,Low
LOAN0002864,CUST003797,2023-01-17 04:28:58,9656.84,5575.99,15,Very High
LOAN0002865,CUST011051,2023-06-28 11:52:01,6344.06,1030.54,0,Low
LOAN0002866,CUST005077,2024-10-11 11:58:30,6530.5,5179.89,0,High
LOAN0002867,CUST001996,2026-07-31 08:41:34,47576.38,26395.03,0,Low
LOAN0002868,CUST005887,2025-11-17 00:40:38,3000.0,2088.63,0,Medium
LOAN0002869,CUST003483,2023-10-12 11:21:46,3488.14,1684.67,30,Low
LOAN0002870,CUST007458,2025-01-06 04:48:07,4267.52,3500.16,15,Low
LOAN0002871,CUST005069,2024-08-05 02:11:29,10917.7,6305.22,90,Medium
LOAN0002872,CUST001546,2023-12-03 22:09:45,6998.54,2228.84,45,Medium
LOAN0002873,CUST011941,2023-06-24 06:58:13,9495.89,2762.49,30,High
LOAN0002874,CUST008512,2024-02-04 20:01:13,18754.56,2677.49,0,Low
LOAN0002875,CUST011776,2023-04-06 11:14:13,5115.03,3634.59,0,Low
LOAN0002876,CUST005464,2025-01-08 17:07:58,6476.05,2399.47,0,High
LOAN0002877,CUST010792,2024-05-12 18:55:56,7031.44,5026.46,5,Low
LOAN0002878,CUST007814,2024-06-30 01:56:18,14423.87,7598.65,0,Low
LOAN0002879,CUST004372,2026-03-26 23:58:10,3834.01,2339.71,0,Low
LOAN0002880,CUST006786,2026-01-05 12:46:55,9880.29,1809.05,0,Medium
LOAN0002881,CUST003642,2025-04-29 21:08:18,5956.64,5440.28,0,Low
LOAN0002882,CUST007018,2025-11-01 09:41:50,3377.72,2704.64,0,Medium
LOAN0002883,CUST011557,2023-08-29 21:17:48,5986.25,1210.07,0,Low
LOAN0002884,CUST002635,2026-03-27 13:44:28,12465.11,8648.15,0,Medium
LOAN0002885,CUST011776,2023-06-19 02:16:53,4765.47,986.77,0,Medium
LOAN0002886,CUST011066,2025-06-30 03:13:54,8380.18,5455.13,0,Low
LOAN0002887,CUST002714,2024-05-08 02:47:00,5572.64,4234.91,0,Very High
LOAN0002888,CUST003973,2026-04-04 18:58:15,26284.36,6305.95,0,Low
LOAN0002889,CUST004275,2026-03-10 15:51:50,6102.55,4857.82,0,Low
LOAN0002890,CUST005650,2024-07-09 21:03:42,9313.06,8997.59,0,Low
LOAN0002891,CUST011400,2023-10-17 04:30:57,6311.42,3579.79,0,Very High
LOAN0002892,CUST005224,2025-10-24 06:17:17,5567.54,5146.13,0,Medium
LOAN0002893,CUST009479,2026-07-22 04:19:51,9424.16,8383.84,0,Low
LOAN0002894,CUST002364,2024-01-28 06:20:50,16825.47,11015.7,45,Low
LOAN0002895,CUST007176,2023-12-19 01:45:52,5591.8,4092.24,0,Low
LOAN0002896,CUST001382,2023-05-25 21:27:40,7508.01,5063.47,0,Very High
LOAN0002897,CUST011753,2023-02-10 08:41:16,3868.88,2194.03,45,Low
LOAN0002898,CUST004738,2025-11-21 19:46:36,17411.76,11824.09,0,Medium
LOAN0002899,CUST007815,2023-05-11 23:28:38,7289.56,5004.1,0,Low
LOAN0002900,CUST011685,2025-07-13 19:05:17,10734.19,10403.71,0,Low
LOAN0002901,CUST001175,2026-04-16 09:51:36,21690.99,17439.72,0,Medium
LOAN0002902,CUST001016,2026-06-24 14:04:04,5962.4,2906.49,0,High
LOAN0002903,CUST000182,2023-08-02 16:46:25,11574.85,8473.08,0,High
LOAN0002904,CUST008677,2024-12-07 06:10:51,9705.7,7716.0,0,Low
LOAN0002905,CUST000774,2026-03-02 17:08:27,10638.81,8112.19,0,Medium
LOAN0002906,CUST007052,2025-11-25 21:02:19,9850.38,4230.57,0,Low
LOAN0002907,CUST004041,2026-03-15 17:01:24,6103.12,4899.69,15,Medium
LOAN0002908,CUST007618,2025-07-19 06:20:07,12547.96,8746.96,0,Low
LOAN0002909,CUST005135,2025-06-21 11:42:18,6833.72,596.93,30,Medium
LOAN0002910,CUST008700,2024-01-05 14:56:09,12536.07,8174.07,0,High
LOAN0002911,CUST006491,2024-07-09 18:44:21,3229.13,2939.57,0,Low
LOAN0002912,CUST005264,2023-11-26 14:13:26,5414.83,2085.39,0,Low
LOAN0002913,CUST000177,2025-08-05 13:41:17,7557.67,4718.71,5,Medium
LOAN0002914,CUST001399,2024-03-11 04:26:36,23596.38,21846.18,5,Medium
LOAN0002915,CUST000271,2023-11-11 05:12:42,18024.04,8536.65,45,Medium
LOAN0002916,CUST008392,2023-04-04 13:13:08,3961.28,3652.84,0,High
LOAN0002917,CUST010863,2025-11-01 22:50:57,9180.06,1891.31,30,Low
LOAN0002918,CUST011238,2023-08-07 01:43:34,16284.52,4468.42,0,High
LOAN0002919,CUST006816,2023-08-22 05:43:57,4350.22,4223.4,5,Medium
LOAN0002920,CUST006792,2024-06-17 10:34:45,5942.12,4767.71,0,Medium
LOAN0002921,CUST005691,2024-04-07 15:06:35,10964.51,9589.44,5,Low
LOAN0002922,CUST000636,2024-05-08 18:15:37,42642.83,12244.08,15,Low
LOAN0002923,CUST011653,2025-08-29 09:23:55,7931.43,2571.87,15,Low
LOAN0002924,CUST010878,2024-09-21 15:58:25,8112.81,5498.41,0,Low
LOAN0002925,CUST001864,2023-08-04 18:31:08,15972.28,6473.14,0,Low
LOAN0002926,CUST003328,2026-04-17 11:54:02,9836.1,8011.26,0,Medium
LOAN0002927,CUST006635,2025-05-09 13:37:09,7881.14,1061.09,45,Medium
LOAN0002928,CUST007273,2025-01-05 15:14:51,3849.86,2169.19,15,Medium
LOAN0002929,CUST010183,2024-11-21 05:27:33,9598.77,8738.3,0,Low
LOAN0002930,CUST004357,2025-02-21 14:21:04,11692.38,9665.69,0,Low
LOAN0002931,CUST007488,2025-02-28 13:39:21,4956.91,317.4,0,Low
LOAN0002932,CUST010093,2024-01-29 11:12:09,3981.39,309.28,0,Medium
LOAN0002933,CUST008491,2024-05-05 07:18:21,8968.06,1240.16,0,Medium
LOAN0002934,CUST002700,2024-11-30 16:51:17,4317.71,303.77,0,Medium
LOAN0002935,CUST011319,2025-12-09 09:08:44,3942.82,3083.48,0,Very High
LOAN0002936,CUST000386,2025-05-06 15:29:10,5147.41,3482.87,0,Low
LOAN0002937,CUST003174,2024-05-17 14:56:03,10051.88,2847.76,0,Low
LOAN0002938,CUST001745,2024-04-09 05:18:50,17821.01,15476.77,30,Medium
LOAN0002939,CUST006912,2023-03-14 02:35:36,8877.32,615.0,0,Very High
LOAN0002940,CUST006733,2024-09-03 20:34:56,14777.94,8572.15,15,High
LOAN0002941,CUST008011,2024-08-24 19:58:26,10229.19,6745.78,0,Medium
LOAN0002942,CUST004577,2023-05-12 05:49:26,6275.2,5641.54,0,Low
LOAN0002943,CUST007933,2024-03-05 21:08:52,3849.01,3116.73,15,Medium
LOAN0002944,CUST008251,2025-10-19 14:56:37,4036.41,1384.26,0,Low
LOAN0002945,CUST010992,2026-06-24 22:27:37,8367.83,7309.42,0,High
LOAN0002946,CUST010820,2024-01-15 00:53:04,7464.2,764.49,15,Low
LOAN0002947,CUST010284,2026-03-26 17:15:24,6298.78,4772.69,0,Medium
LOAN0002948,CUST005202,2023-01-25 22:51:16,13694.43,9831.92,0,High
LOAN0002949,CUST006130,2024-11-05 19:59:54,13076.39,5493.15,0,Low
LOAN0002950,CUST005062,2025-09-22 12:13:24,7081.33,5223.59,0,Low
LOAN0002951,CUST004867,2025-08-30 10:55:01,14709.78,9136.85,0,Low
LOAN0002952,CUST000942,2025-08-02 05:24:36,3000.0,2352.47,0,Low
LOAN0002953,CUST009409,2026-02-11 01:21:45,3166.19,1135.72,0,Medium
LOAN0002954,CUST004232,2026-05-06 14:43:08,8330.25,2677.95,5,High
LOAN0002955,CUST003953,2025-11-28 11:10:23,20789.05,8418.12,0,High
LOAN0002956,CUST007939,2024-07-06 22:20:26,3359.9,1420.41,60,Very High
LOAN0002957,CUST007990,2023-12-21 10:46:17,3000.0,2063.95,0,Low
LOAN0002958,CUST002864,2025-01-12 15:24:59,4840.11,3203.84,0,Low
LOAN0002959,CUST005560,2025-12-23 09:48:44,14084.4,3587.54,0,Low
LOAN0002960,CUST001196,2024-08-10 07:49:12,4857.8,556.39,0,High
LOAN0002961,CUST001924,2024-07-14 23:07:00,11814.45,11519.48,60,Low
LOAN0002962,CUST006151,2025-02-04 08:36:35,5958.96,3367.92,0,Low
LOAN0002963,CUST009833,2024-03-16 18:52:27,7641.82,6945.96,0,Low
LOAN0002964,CUST011159,2023-05-03 08:23:54,15644.61,8931.39,5,Medium
LOAN0002965,CUST004601,2025-02-22 14:10:49,10256.15,8190.54,0,Medium
LOAN0002966,CUST011278,2024-09-24 22:03:46,3531.13,935.8,0,Low
LOAN0002967,CUST001534,2023-10-16 23:58:36,6538.76,4310.67,0,Medium
LOAN0002968,CUST000930,2025-07-30 20:11:13,15367.88,11705.36,0,Low
LOAN0002969,CUST009485,2024-08-18 11:36:39,8610.03,5068.28,0,Low
LOAN0002970,CUST002354,2023-06-16 13:01:35,12419.85,8023.9,0,Low
LOAN0002971,CUST008728,2025-12-01 06:47:28,3857.44,3342.08,0,High
LOAN0002972,CUST004037,2023-03-06 03:45:57,6387.52,5419.51,0,Medium
LOAN0002973,CUST003590,2024-02-07 20:28:01,7229.32,2588.82,0,High
LOAN0002974,CUST008940,2024-11-05 09:11:49,17093.23,6317.23,0,High
LOAN0002975,CUST010669,2025-01-22 11:28:20,14912.7,14372.77,0,Low
LOAN0002976,CUST007933,2023-03-23 17:54:54,27665.14,2889.43,0,Low
LOAN0002977,CUST003869,2023-01-04 13:48:38,12418.63,3526.75,5,Medium
LOAN0002978,CUST011792,2023-02-17 02:59:04,15580.44,8330.29,0,Medium
LOAN0002979,CUST008043,2023-04-16 12:45:17,9909.03,5620.31,45,Low
LOAN0002980,CUST009952,2025-01-18 15:52:36,10335.88,4923.54,0,High
LOAN0002981,CUST002389,2025-02-02 23:33:15,3712.55,2468.3,0,High
LOAN0002982,CUST011531,2023-07-04 02:33:13,7674.23,1989.7,0,Medium
LOAN0002983,CUST008683,2026-04-11 08:34:22,6467.94,977.54,0,Medium
LOAN0002984,CUST004506,2026-07-02 07:50:53,10283.43,919.14,0,Very High
LOAN0002985,CUST010475,2025-05-31 10:04:34,8413.18,5192.76,5,Low
LOAN0002986,CUST008969,2024-05-27 22:06:20,5053.5,1825.17,0,Low
LOAN0002987,CUST008294,2026-03-17 15:39:49,11627.35,2573.67,0,Low
LOAN0002988,CUST005578,2023-10-11 17:51:33,15364.2,7015.67,0,High
LOAN0002989,CUST003679,2024-04-29 07:24:43,14106.67,7187.98,0,Low
LOAN0002990,CUST004994,2025-12-25 22:39:11,5429.0,2373.45,0,Medium
LOAN0002991,CUST009818,2025-01-25 21:08:15,18845.63,3256.68,30,Medium
LOAN0002992,CUST011563,2024-01-17 17:28:27,5583.05,728.8,0,Low
LOAN0002993,CUST010847,2025-07-10 11:40:59,21848.78,12651.77,0,Low
LOAN0002994,CUST004629,2023-12-23 15:48:35,19412.69,8323.74,0,Medium
LOAN0002995,CUST005329,2023-06-21 10:30:00,10008.67,2795.52,5,Medium
LOAN0002996,CUST008083,2025-04-05 18:11:14,5234.26,522.07,0,Medium
LOAN0002997,CUST009135,2023-12-23 17:53:04,3000.0,962.91,0,Low
LOAN0002998,CUST006625,2025-04-12 20:42:29,4488.57,1124.08,0,Low
LOAN0002999,CUST004058,2025-09-28 18:24:58,4186.06,1409.61,0,High
LOAN0003000,CUST010966,2023-12-10 12:15:43,3136.87,732.73,0,Medium
LOAN0003001,CUST001556,2024-08-16 21:07:09,6839.77,771.05,0,Medium
LOAN0003002,CUST007310,2023-07-11 16:27:11,8959.06,5588.65,0,Low
LOAN0003003,CUST002426,2024-05-14 13:23:51,4223.51,1915.73,0,Medium
LOAN0003004,CUST010042,2023-08-08 21:08:08,8919.5,731.95,0,Low
