application_id,customer_id,application_date,requested_amount,risk_score,eligible,underwriting_complete,approved,funded,approved_amount
APP0004916,CUST007530,2026-08-30 16:04:54,2706.45,676,1,1,0,0,0.0
APP0004917,CUST003101,2025-07-17 21:13:05,7009.7,479,1,0,0,0,0.0
APP0004918,CUST000098,2025-10-30 02:29:56,15705.11,506,1,1,0,0,0.0
APP0004919,CUST004806,2026-06-21 05:45:50,7106.43,565,0,0,0,0,0.0
APP0004920,CUST009802,2025-11-02 21:12:05,2443.95,552,1,0,0,0,0.0
APP0004921,CUST001499,2026-02-02 12:18:40,1165.97,714,1,1,1,0,1041.28
APP0004922,CUST010721,2025-11-07 11:02:40,3778.28,613,1,1,1,1,2875.22
APP0004923,CUST005299,2025-05-12 10:02:31,8525.07,485,0,0,0,0,0.0
APP0004924,CUST009145,2025-09-21 20:14:19,9743.58,712,0,0,0,0,0.0
APP0004925,CUST004756,2026-08-06 11:56:48,4780.36,753,1,1,1,1,3887.98
APP0004926,CUST002813,2026-06-13 01:40:02,2580.48,623,1,1,0,0,0.0
APP0004927,CUST001411,2025-05-14 14:04:28,8642.59,561,1,1,0,0,0.0
APP0004928,CUST010592,2026-07-10 05:44:29,9388.81,514,1,1,1,1,8754.37
APP0004929,CUST003432,2025-07-16 03:19:48,3456.25,524,1,1,0,0,0.0
APP0004930,CUST004881,2025-04-01 07:25:21,3626.05,724,1,1,1,1,3060.5
APP0004931,CUST007351,2025-02-15 12:53:05,4216.71,513,1,1,1,1,3304.38
APP0004932,CUST004204,2025-03-31 23:57:24,6009.02,576,1,1,0,0,0.0
APP0004933,CUST005082,2026-07-07 10:35:08,14943.99,519,1,1,0,0,0.0
APP0004934,CUST011554,2025-12-04 07:26:37,2730.63,530,1,1,1,1,2082.43
APP0004935,CUST002537,2025-01-25 11:55:59,4258.0,582,1,1,0,0,0.0
APP0004936,CUST011949,2025-02-15 14:34:01,5203.84,503,1,1,0,0,0.0
APP0004937,CUST010018,2025-09-04 22:11:29,4935.02,691,1,1,0,0,0.0
APP0004938,CUST000630,2026-06-13 06:00:56,1903.42,620,1,1,1,1,1565.99
APP0004939,CUST005701,2026-04-22 10:25:25,22618.05,637,1,1,1,1,20390.61
APP0004940,CUST007970,2025-11-19 03:00:45,3391.3,658,1,1,0,0,0.0
APP0004941,CUST004263,2025-03-21 19:46:58,12614.2,529,0,0,0,0,0.0
APP0004942,CUST006881,2026-06-10 16:17:46,4901.69,666,1,1,1,1,3815.43
APP0004943,CUST009437,2025-11-18 14:33:22,4503.02,548,0,0,0,0,0.0
APP0004944,CUST008998,2026-07-15 14:21:02,5902.26,499,1,1,0,0,0.0
APP0004945,CUST005763,2026-01-27 01:26:53,9937.55,598,1,1,1,0,8180.97
APP0004946,CUST008260,2026-07-28 04:45:23,3306.81,694,1,1,0,0,0.0
APP0004947,CUST001946,2025-12-03 06:02:27,11461.19,525,1,1,1,1,10388.13
APP0004948,CUST002799,2026-08-13 00:30:45,2406.49,515,1,1,0,0,0.0
APP0004949,CUST008534,2025-03-10 23:47:15,1123.0,732,1,1,1,1,1063.68
APP0004950,CUST003647,2025-09-12 07:47:12,11027.9,548,1,1,1,0,8348.42
APP0004951,CUST005551,2025-06-28 23:10:40,2332.73,669,1,1,0,0,0.0
APP0004952,CUST010292,2025-04-10 12:11:36,18115.69,732,1,1,1,0,14887.31
APP0004953,CUST007773,2025-02-18 15:39:53,3351.93,531,0,0,0,0,0.0
APP0004954,CUST005291,2025-03-24 05:37:16,1855.19,678,1,1,0,0,0.0
APP0004955,CUST003607,2025-08-26 05:14:56,5107.39,800,1,1,1,1,4073.3
APP0004956,CUST000513,2026-06-12 06:52:28,2318.09,604,0,0,0,0,0.0
APP0004957,CUST005282,2025-05-07 17:42:13,28158.5,747,1,1,1,1,23328.56
APP0004958,CUST007531,2026-06-17 18:15:18,19291.98,637,0,0,0,0,0.0
APP0004959,CUST008662,2025-02-24 07:42:44,10983.82,633,1,1,0,0,0.0
APP0004960,CUST004753,2025-07-03 00:43:09,9324.35,740,1,1,1,1,8999.52
APP0004961,CUST008200,2025-03-21 02:02:08,2110.05,535,0,0,0,0,0.0
APP0004962,CUST003175,2025-09-19 16:41:27,12208.96,670,1,1,1,1,10367.9
APP0004963,CUST004261,2025-03-10 00:15:53,5430.43,680,1,1,1,1,4814.83
APP0004964,CUST007508,2025-04-29 00:43:49,8542.49,561,1,1,0,0,0.0
APP0004965,CUST006232,2025-07-02 10:46:15,2972.57,701,1,0,0,0,0.0
APP0004966,CUST008276,2025-02-22 05:18:22,12749.6,502,1,1,0,0,0.0
APP0004967,CUST011254,2026-08-27 05:35:50,2017.42,478,1,1,0,0,0.0
APP0004968,CUST004051,2026-02-10 19:37:24,12604.78,612,1,1,0,0,0.0
APP0004969,CUST000362,2025-08-06 16:59:32,2027.45,477,1,1,1,0,1639.97
APP0004970,CUST011145,2025-05-04 13:02:34,5543.56,659,1,0,0,0,0.0
APP0004971,CUST011210,2025-03-07 06:53:34,2106.13,528,1,1,1,1,1849.1
APP0004972,CUST007644,2026-07-23 08:44:49,8072.5,693,1,1,0,0,0.0
APP0004973,CUST000099,2026-05-03 14:04:13,12130.21,435,0,0,0,0,0.0
APP0004974,CUST006420,2026-07-23 07:13:42,1821.94,627,1,1,1,1,1621.13
APP0004975,CUST008330,2025-09-07 14:40:26,1895.59,586,1,1,0,0,0.0
APP0004976,CUST011256,2025-06-10 00:02:09,7998.05,601,1,1,1,1,7537.93
APP0004977,CUST005096,2025-05-30 05:17:55,7325.48,645,1,0,0,0,0.0
APP0004978,CUST001783,2026-06-05 17:34:07,2430.85,672,1,1,1,1,1909.26
APP0004979,CUST005296,2025-05-05 10:24:31,9305.31,599,1,1,1,1,9047.27
APP0004980,CUST010637,2025-08-15 01:23:07,4201.74,619,0,0,0,0,0.0
APP0004981,CUST008915,2025-12-11 11:38:23,3277.07,568,1,1,1,1,2832.26
APP0004982,CUST001289,2026-05-24 22:38:56,1750.53,568,1,1,0,0,0.0
APP0004983,CUST010724,2026-01-14 22:51:28,4290.59,669,1,0,0,0,0.0
APP0004984,CUST000768,2026-01-03 16:47:51,2955.07,517,1,1,1,0,2309.08
APP0004985,CUST007077,2026-05-04 11:52:02,1997.24,610,0,0,0,0,0.0
APP0004986,CUST004779,2026-06-28 20:29:00,4027.93,686,1,1,1,1,3992.53
APP0004987,CUST003854,2025-11-26 12:47:51,3812.98,566,0,0,0,0,0.0
APP0004988,CUST010235,2026-02-12 01:18:02,6693.95,724,1,1,1,1,6135.59
APP0004989,CUST009958,2025-05-27 18:14:01,13187.06,577,1,1,1,1,12715.18
APP0004990,CUST008839,2025-10-18 07:08:23,4294.35,634,1,1,1,1,4224.88
APP0004991,CUST008482,2025-04-07 15:41:28,10169.88,547,1,1,1,1,7940.87
APP0004992,CUST003042,2025-05-12 14:08:59,4352.73,561,1,1,0,0,0.0
APP0004993,CUST000109,2026-08-08 02:32:42,1264.21,523,1,1,1,1,1030.56
APP0004994,CUST009926,2025-02-24 05:01:19,3994.12,504,0,0,0,0,0.0
APP0004995,CUST011769,2025-08-12 10:11:58,18957.3,629,1,1,0,0,0.0
APP0004996,CUST000447,2026-04-21 01:24:26,5728.1,681,1,0,0,0,0.0
APP0004997,CUST007634,2026-01-10 02:55:44,6434.55,716,1,1,1,0,6284.62
APP0004998,CUST004347,2026-01-14 01:52:22,9211.39,553,0,0,0,0,0.0
APP0004999,CUST001069,2025-05-03 17:25:00,16164.39,685,1,1,1,1,12978.5
APP0005000,CUST008418,2026-02-27 03:35:30,3709.63,502,1,0,0,0,0.0
APP0005001,CUST005360,2026-08-26 17:08:29,6296.2,737,1,1,0,0,0.0
APP0005002,CUST007842,2026-05-21 09:16:01,4137.56,544,0,0,0,0,0.0
APP0005003,CUST010851,2026-05-23 02:19:07,8815.22,630,1,1,0,0,0.0
APP0005004,CUST001090,2025-05-25 04:17:49,3405.93,578,0,0,0,0,0.0
APP0005005,CUST008069,2025-01-11 15:45:02,3473.3,639,1,1,1,0,3401.45
APP0005006,CUST003916,2026-05-24 00:12:13,3782.92,620,1,1,1,1,2840.72
APP0005007,CUST004297,2026-01-14 06:44:55,16629.64,557,1,1,1,1,13488.53
APP0005008,CUST010281,2026-08-23 01:47:26,3643.12,706,1,1,1,1,2847.78
APP0005009,CUST006808,2025-03-07 02:17:08,3394.87,567,1,1,0,0,0.0
APP0005010,CUST000689,2026-04-12 07:21:57,33402.41,758,1,1,1,0,25105.79
APP0005011,CUST003943,2026-08-28 15:23:04,9726.6,654,1,1,0,0,0.0
APP0005012,CUST008340,2025-05-19 05:37:26,5048.53,535,0,0,0,0,0.0
APP0005013,CUST006115,2025-12-17 18:28:41,3512.92,611,1,1,1,1,2809.91
APP0005014,CUST009691,2025-04-23 23:52:11,3276.4,583,1,1,0,0,0.0
APP0005015,CUST010923,2025-04-03 20:47:34,5031.96,565,1,1,0,0,0.0
APP0005016,CUST003472,2025-04-11 09:12:36,4961.02,478,0,0,0,0,0.0
APP0005017,CUST011966,2025-02-02 10:15:25,3159.39,693,0,0,0,0,0.0
APP0005018,CUST008625,2025-12-25 22:18:18,9048.18,547,1,0,0,0,0.0
APP0005019,CUST000039,2026-03-02 08:33:21,6237.76,654,1,1,1,0,5261.68
APP0005020,CUST008278,2026-02-13 10:42:29,8503.06,608,1,1,1,1,6791.45
APP0005021,CUST008370,2025-05-16 21:03:15,6499.22,596,1,1,0,0,0.0
APP0005022,CUST010854,2025-11-25 08:55:41,15164.06,385,0,0,0,0,0.0
APP0005023,CUST004085,2026-07-22 20:48:05,4368.7,703,1,1,0,0,0.0
APP0005024,CUST001130,2025-08-15 23:52:55,9048.11,667,1,1,1,1,7799.23
APP0005025,CUST002141,2025-06-20 02:46:08,4863.44,708,1,1,1,1,3714.72
APP0005026,CUST011179,2025-06-12 06:09:42,4195.1,682,1,1,0,0,0.0
APP0005027,CUST001257,2025-07-09 01:11:03,1652.44,634,0,0,0,0,0.0
APP0005028,CUST006481,2026-03-10 15:54:21,3942.05,553,1,1,1,0,3445.52
APP0005029,CUST003649,2026-04-29 05:09:11,13030.75,668,0,0,0,0,0.0
APP0005030,CUST006972,2026-07-27 11:32:25,17944.46,512,1,1,0,0,0.0
APP0005031,CUST008703,2025-10-03 11:09:15,14183.79,666,1,1,1,1,11340.96
APP0005032,CUST000160,2026-03-27 03:05:50,3546.35,637,1,1,1,1,3260.99
APP0005033,CUST007468,2025-11-27 17:09:17,10009.7,556,1,1,1,1,9109.5
APP0005034,CUST011390,2026-05-03 14:55:16,5736.79,683,1,0,0,0,0.0
APP0005035,CUST000510,2026-02-15 06:57:37,4625.01,496,1,1,0,0,0.0
APP0005036,CUST002669,2025-11-24 17:07:00,5242.57,695,1,0,0,0,0.0
APP0005037,CUST000817,2025-03-09 03:45:20,2507.47,533,1,1,0,0,0.0
APP0005038,CUST005374,2026-04-17 02:21:05,7603.89,636,1,0,0,0,0.0
APP0005039,CUST010212,2025-09-20 11:57:16,13609.28,636,1,1,1,1,11137.99
APP0005040,CUST011845,2026-07-08 13:11:47,3927.66,665,1,1,0,0,0.0
APP0005041,CUST010924,2025-04-22 06:14:19,11950.9,800,1,1,1,1,9180.66
APP0005042,CUST009271,2026-04-21 12:00:10,12622.98,615,1,1,1,1,9704.69
APP0005043,CUST011869,2025-06-06 05:21:54,6975.1,606,1,1,0,0,0.0
APP0005044,CUST004344,2025-06-02 12:16:07,6380.9,535,1,1,1,0,4870.96
APP0005045,CUST001851,2026-05-02 17:12:51,7488.17,505,1,1,1,1,5931.01
APP0005046,CUST000165,2026-01-25 12:22:49,9149.79,614,1,1,1,1,7428.64
APP0005047,CUST005438,2025-09-08 20:58:37,5550.39,637,1,1,1,1,5142.72
APP0005048,CUST005621,2025-01-03 18:18:57,2795.98,615,1,1,0,0,0.0
APP0005049,CUST001721,2025-07-11 16:02:09,14754.39,668,1,1,1,0,12685.64
APP0005050,CUST004721,2026-06-27 07:14:19,11423.5,648,1,1,1,1,10641.64
APP0005051,CUST010181,2026-01-19 06:06:52,1000.0,726,1,1,1,1,755.35
APP0005052,CUST002197,2025-02-27 15:30:35,10357.37,536,1,1,0,0,0.0
APP0005053,CUST001037,2025-10-27 09:40:01,1768.97,727,1,1,1,0,1520.55
APP0005054,CUST009118,2026-02-19 23:07:00,7221.49,591,0,0,0,0,0.0
APP0005055,CUST008667,2025-05-10 23:43:09,6032.18,620,1,1,1,1,4928.01
APP0005056,CUST009684,2025-11-26 17:55:53,3275.03,678,1,1,1,0,2820.7
APP0005057,CUST002826,2025-12-07 19:09:29,25676.76,611,0,0,0,0,0.0
APP0005058,CUST000266,2026-07-18 15:14:13,8544.36,671,1,1,1,1,8500.1
APP0005059,CUST010208,2025-11-26 03:21:53,6239.07,646,1,1,0,0,0.0
APP0005060,CUST000391,2025-10-30 11:15:28,5682.46,641,1,1,0,0,0.0
APP0005061,CUST007089,2025-05-29 23:39:03,12502.7,549,1,1,0,0,0.0
APP0005062,CUST001091,2025-07-08 15:52:20,9270.82,590,1,1,0,0,0.0
APP0005063,CUST007954,2026-04-20 13:14:22,6833.72,610,1,1,1,1,5327.49
APP0005064,CUST000061,2026-08-26 03:39:59,21059.29,643,0,0,0,0,0.0
APP0005065,CUST005872,2026-03-01 00:52:25,2826.44,704,1,1,1,1,2505.6
APP0005066,CUST009106,2026-05-16 18:01:34,9992.19,641,1,0,0,0,0.0
APP0005067,CUST002093,2025-02-11 07:25:14,12485.61,607,1,1,1,1,11951.62
APP0005068,CUST007449,2025-06-28 07:15:35,7172.13,597,0,0,0,0,0.0
APP0005069,CUST011561,2026-01-03 11:09:37,8938.36,673,1,1,1,1,7918.67
APP0005070,CUST011059,2025-04-18 08:34:28,13806.3,567,1,1,1,1,13561.77
APP0005071,CUST006195,2025-06-23 16:14:46,10426.4,625,1,1,1,1,10212.29
APP0005072,CUST009629,2026-06-14 06:33:33,7351.91,642,1,1,1,1,6381.28
APP0005073,CUST003840,2026-07-27 05:09:19,2996.1,624,0,0,0,0,0.0
APP0005074,CUST008055,2026-01-09 23:55:54,8353.34,689,1,1,1,1,8297.14
APP0005075,CUST000331,2025-04-11 07:12:22,4920.46,563,1,1,0,0,0.0
APP0005076,CUST001908,2025-05-26 05:58:33,14022.96,482,0,0,0,0,0.0
APP0005077,CUST005627,2026-06-07 04:48:35,9529.93,565,1,1,1,1,7201.65
APP0005078,CUST011312,2025-08-09 02:24:16,9651.23,639,1,1,1,1,8148.22
APP0005079,CUST007438,2026-07-14 22:52:54,5966.49,648,1,1,1,0,4871.15
APP0005080,CUST001605,2025-01-15 21:50:15,6439.35,686,1,1,1,1,4898.14
APP0005081,CUST004902,2026-05-01 00:35:52,4401.82,545,1,1,1,1,4155.37
APP0005082,CUST000921,2025-06-20 19:59:56,2812.18,687,1,1,0,0,0.0
APP0005083,CUST006884,2026-01-28 19:15:55,5881.5,633,1,1,0,0,0.0
APP0005084,CUST004021,2026-01-03 08:27:31,42021.72,526,1,1,1,1,33678.93
APP0005085,CUST008600,2026-05-16 01:39:40,8893.28,560,0,0,0,0,0.0
APP0005086,CUST000914,2026-06-09 14:41:47,7129.21,759,1,1,1,0,6641.01
APP0005087,CUST011296,2025-10-05 19:23:38,8520.85,736,1,1,1,1,8361.04
APP0005088,CUST006613,2025-02-03 19:45:27,6078.34,479,1,1,0,0,0.0
APP0005089,CUST007185,2026-05-26 17:54:39,4893.08,696,1,1,0,0,0.0
APP0005090,CUST010665,2026-07-09 11:39:58,3116.52,662,1,1,0,0,0.0
APP0005091,CUST004732,2026-01-08 23:26:23,3708.63,733,1,1,0,0,0.0
APP0005092,CUST008583,2025-09-03 15:31:44,2138.92,566,1,1,1,1,1650.9
APP0005093,CUST009347,2025-12-20 23:00:33,3641.22,553,1,1,0,0,0.0
APP0005094,CUST010452,2025-06-10 22:10:56,11435.2,575,1,1,0,0,0.0
APP0005095,CUST003893,2026-07-20 03:43:55,4116.67,569,1,1,1,1,3408.84
APP0005096,CUST003778,2025-05-04 12:51:40,14859.79,575,1,1,1,1,11574.92
APP0005097,CUST007149,2026-05-10 01:30:34,9041.95,745,1,1,1,1,6886.97
APP0005098,CUST000992,2025-06-29 14:27:56,11004.51,576,1,1,0,0,0.0
APP0005099,CUST003448,2025-03-06 06:55:39,16529.07,662,1,1,1,1,15416.67
APP0005100,CUST005645,2026-02-28 01:31:02,4626.3,544,1,1,1,1,4117.97
APP0005101,CUST009652,2025-05-24 13:39:46,1198.7,675,1,0,0,0,0.0
APP0005102,CUST006903,2025-10-08 21:50:59,8637.98,475,1,1,0,0,0.0
APP0005103,CUST008171,2025-09-13 21:39:56,5519.71,628,0,0,0,0,0.0
APP0005104,CUST001562,2025-12-25 12:29:28,4743.58,585,1,1,1,1,4136.96
APP0005105,CUST002983,2026-02-03 15:02:06,2139.78,649,1,1,1,1,1664.31
APP0005106,CUST008122,2026-07-29 09:58:59,8297.32,567,0,0,0,0,0.0
APP0005107,CUST010151,2026-07-18 14:18:42,2594.79,659,1,1,1,1,2159.4
APP0005108,CUST009883,2025-01-10 09:24:00,12889.99,573,1,1,0,0,0.0
APP0005109,CUST005079,2026-02-21 12:12:34,24296.64,555,1,1,0,0,0.0
APP0005110,CUST006112,2026-08-24 05:32:02,31366.48,717,1,1,0,0,0.0
APP0005111,CUST007767,2025-08-14 03:32:43,3617.5,642,1,1,0,0,0.0
APP0005112,CUST001426,2025-07-14 04:37:04,4144.88,541,1,1,0,0,0.0
APP0005113,CUST002883,2026-04-30 07:36:06,8491.92,668,1,1,1,1,6967.9
APP0005114,CUST000571,2025-07-04 09:56:52,5885.84,605,1,1,1,1,4703.49
APP0005115,CUST000030,2026-03-11 13:46:52,3198.69,572,0,0,0,0,0.0
APP0005116,CUST010506,2025-12-19 12:11:39,3970.79,543,1,1,0,0,0.0
APP0005117,CUST004850,2025-11-16 05:25:21,4852.37,566,0,0,0,0,0.0
APP0005118,CUST010620,2025-05-10 02:47:15,2589.47,609,1,1,1,1,2556.74
APP0005119,CUST008891,2026-03-29 12:17:25,4133.2,592,1,1,1,1,3324.57
APP0005120,CUST002825,2025-09-20 23:41:14,2700.04,530,0,0,0,0,0.0
APP0005121,CUST001624,2026-03-14 00:28:27,1000.0,578,1,1,1,1,761.83
APP0005122,CUST001553,2026-01-15 22:47:37,9740.26,678,1,1,0,0,0.0
APP0005123,CUST005421,2025-01-06 10:42:32,9464.16,651,0,0,0,0,0.0
APP0005124,CUST008386,2025-06-09 14:51:03,9608.81,667,1,1,1,1,7709.27
APP0005125,CUST008523,2026-05-01 17:22:57,22568.86,489,1,1,0,0,0.0
APP0005126,CUST006287,2025-04-12 05:53:58,15259.1,619,1,1,0,0,0.0
APP0005127,CUST000791,2025-06-24 23:42:36,6810.55,609,1,1,0,0,0.0
APP0005128,CUST001822,2025-07-22 21:57:46,9193.03,800,1,1,1,1,7359.06
APP0005129,CUST003222,2025-01-14 11:58:11,4841.22,631,1,1,1,1,4362.3
APP0005130,CUST004784,2025-08-16 00:39:30,18740.49,571,1,1,0,0,0.0
APP0005131,CUST005425,2026-07-09 20:40:20,3980.99,680,1,1,0,0,0.0
APP0005132,CUST006950,2025-04-19 03:16:21,24895.32,771,1,1,1,1,20580.88
APP0005133,CUST004421,2026-06-30 09:07:26,1464.99,700,0,0,0,0,0.0
APP0005134,CUST002220,2026-05-24 17:58:37,3314.11,624,0,0,0,0,0.0
APP0005135,CUST002115,2025-05-22 00:28:30,8029.1,649,0,0,0,0,0.0
APP0005136,CUST008244,2025-02-20 18:57:10,2487.71,534,0,0,0,0,0.0
APP0005137,CUST007023,2026-01-22 01:19:53,14303.7,620,1,1,1,1,11653.83
APP0005138,CUST004690,2026-04-13 06:25:44,6398.39,528,1,1,0,0,0.0
APP0005139,CUST011124,2026-02-03 00:32:31,11414.7,585,1,1,1,0,10100.16
APP0005140,CUST011141,2025-11-26 21:34:45,8808.34,565,1,1,1,0,6897.52
APP0005141,CUST001552,2026-03-26 23:44:24,6655.14,607,1,1,1,1,6365.8
APP0005142,CUST007555,2025-05-21 19:44:07,7058.94,620,1,1,1,1,6737.1
APP0005143,CUST009248,2025-08-03 20:03:28,3303.5,565,0,0,0,0,0.0
APP0005144,CUST010443,2026-05-13 23:24:36,11760.49,657,1,1,0,0,0.0
APP0005145,CUST008821,2026-04-21 03:10:33,3153.65,655,1,1,1,1,2540.72
APP0005146,CUST007850,2025-02-06 14:29:47,3879.12,696,1,1,1,0,3775.82
APP0005147,CUST002042,2025-11-19 10:39:26,24239.86,629,1,1,1,1,21931.3
APP0005148,CUST004497,2025-02-11 22:45:37,7574.29,670,1,1,1,1,6922.76
APP0005149,CUST010331,2025-05-15 22:19:16,6522.07,761,0,0,0,0,0.0
APP0005150,CUST009480,2026-08-02 00:55:04,5722.43,639,0,0,0,0,0.0
APP0005151,CUST006528,2026-03-28 12:00:37,9747.91,800,1,1,0,0,0.0
APP0005152,CUST002584,2026-08-30 22:53:00,3675.97,569,1,1,0,0,0.0
APP0005153,CUST001785,2025-12-21 11:30:43,9574.08,617,1,1,0,0,0.0
APP0005154,CUST009087,2026-05-27 23:17:10,2984.69,800,1,1,0,0,0.0
APP0005155,CUST010097,2025-01-13 14:00:07,2956.87,603,1,0,0,0,0.0
APP0005156,CUST009169,2026-08-29 18:04:47,8645.95,467,1,1,0,0,0.0
APP0005157,CUST011849,2025-06-10 03:30:44,9415.01,575,0,0,0,0,0.0
APP0005158,CUST007370,2025-07-12 12:54:18,4081.69,629,1,0,0,0,0.0
APP0005159,CUST009394,2025-05-24 19:55:27,19761.72,690,1,1,0,0,0.0
APP0005160,CUST009289,2025-11-16 04:40:28,8275.82,569,1,1,0,0,0.0
APP0005161,CUST004553,2025-12-18 07:45:53,6135.42,630,1,1,0,0,0.0
APP0005162,CUST005066,2026-05-17 18:26:35,4377.7,557,1,1,0,0,0.0
APP0005163,CUST003481,2025-04-24 09:24:58,8857.38,646,1,1,1,1,8447.84
APP0005164,CUST008953,2026-01-30 18:37:47,11241.72,609,0,0,0,0,0.0
APP0005165,CUST000290,2026-05-23 08:05:54,7808.09,658,1,1,1,0,6605.8
APP0005166,CUST010469,2025-08-03 04:39:23,35800.87,597,1,0,0,0,0.0
APP0005167,CUST000645,2026-05-15 01:12:56,9875.36,645,0,0,0,0,0.0
APP0005168,CUST010655,2026-06-05 23:27:55,16917.79,562,1,1,0,0,0.0
APP0005169,CUST004647,2026-04-13 20:41:04,4018.76,780,1,1,1,1,3537.45
APP0005170,CUST005213,2025-01-16 04:47:28,3918.84,592,0,0,0,0,0.0
APP0005171,CUST002414,2025-07-31 14:04:17,20755.75,584,1,1,0,0,0.0
APP0005172,CUST008396,2025-02-03 21:40:00,3542.77,518,1,1,0,0,0.0
APP0005173,CUST001897,2025-05-11 01:02:49,17200.07,656,1,1,1,1,15340.13
APP0005174,CUST008698,2026-03-24 22:28:12,11539.92,623,1,1,1,1,10382.63
APP0005175,CUST004551,2025-12-31 11:19:36,2399.46,624,1,1,1,1,1850.16
APP0005176,CUST008128,2026-04-24 14:47:11,4558.8,529,1,1,0,0,0.0
APP0005177,CUST010041,2025-01-18 08:54:18,7176.97,626,1,1,0,0,0.0
APP0005178,CUST004926,2026-04-25 09:24:09,11210.73,641,1,1,1,1,8902.51
APP0005179,CUST000069,2026-06-27 07:58:15,12653.28,616,1,1,1,1,9747.75
APP0005180,CUST004752,2025-12-29 06:28:36,7371.93,644,1,1,1,1,7015.15
APP0005181,CUST004284,2025-04-20 18:44:49,3275.69,573,1,1,1,0,3096.44
APP0005182,CUST000102,2026-03-05 08:47:22,5672.19,617,0,0,0,0,0.0
APP0005183,CUST002575,2025-10-24 17:26:06,8845.5,725,1,1,1,1,6727.26
APP0005184,CUST008436,2026-01-23 19:47:22,2755.8,543,0,0,0,0,0.0
APP0005185,CUST002927,2025-05-11 10:29:56,20557.71,710,1,1,1,0,18913.14
APP0005186,CUST010177,2025-04-04 22:41:29,2997.29,516,1,1,0,0,0.0
APP0005187,CUST006606,2026-04-26 01:24:44,6792.72,577,1,1,1,1,5420.78
APP0005188,CUST011347,2025-08-07 15:08:01,12388.34,684,1,1,1,0,10284.31
APP0005189,CUST005626,2025-02-17 15:33:16,9577.99,678,1,1,1,0,8378.79
APP0005190,CUST005489,2026-07-05 08:16:41,28119.71,497,0,0,0,0,0.0
APP0005191,CUST003896,2026-02-28 07:33:10,1552.21,599,1,1,0,0,0.0
APP0005192,CUST006364,2026-08-24 19:12:51,8204.37,614,1,1,1,1,7032.81
APP0005193,CUST011820,2026-06-23 09:36:33,5479.35,659,1,1,0,0,0.0
APP0005194,CUST001203,2025-09-26 13:34:40,7150.58,641,1,1,0,0,0.0
APP0005195,CUST003286,2025-10-08 21:14:51,1706.61,705,1,1,1,0,1385.89
APP0005196,CUST010535,2026-07-19 06:40:36,7132.0,703,1,1,0,0,0.0
APP0005197,CUST002390,2025-08-04 15:39:52,2858.8,658,1,1,1,1,2173.67
APP0005198,CUST011609,2025-05-05 15:44:28,8985.77,692,1,0,0,0,0.0
APP0005199,CUST001758,2025-03-10 18:46:11,6223.72,603,1,0,0,0,0.0
APP0005200,CUST000077,2026-04-11 21:55:04,7652.82,664,1,1,1,1,7125.78
APP0005201,CUST003863,2025-02-07 22:57:50,9723.79,672,1,1,0,0,0.0
APP0005202,CUST006859,2026-07-14 21:45:14,7755.89,470,1,1,0,0,0.0
APP0005203,CUST002990,2026-05-16 07:21:13,2930.1,689,1,1,1,1,2462.64
APP0005204,CUST009175,2025-10-17 12:31:39,6037.42,612,0,0,0,0,0.0
APP0005205,CUST006746,2026-01-01 03:20:57,5365.78,617,1,1,1,1,4273.71
APP0005206,CUST002932,2025-02-26 18:08:04,9864.17,691,1,1,0,0,0.0
APP0005207,CUST010580,2025-05-04 22:32:48,7705.04,516,1,1,0,0,0.0
APP0005208,CUST001239,2025-07-14 11:13:14,4202.83,627,1,1,0,0,0.0
APP0005209,CUST002430,2026-04-07 03:45:10,5804.5,585,1,1,0,0,0.0
APP0005210,CUST005648,2026-07-04 17:44:45,2245.39,713,1,1,1,1,1776.75
APP0005211,CUST011915,2026-06-26 13:38:57,5312.1,640,0,0,0,0,0.0
APP0005212,CUST002676,2025-08-14 12:05:15,7627.83,560,1,1,0,0,0.0
APP0005213,CUST003798,2025-03-31 16:00:25,7074.68,729,1,1,0,0,0.0
APP0005214,CUST000797,2025-09-10 08:13:59,4762.11,546,0,0,0,0,0.0
APP0005215,CUST006885,2025-12-21 01:49:42,4597.77,730,1,1,1,1,4088.03
APP0005216,CUST009853,2026-07-09 09:18:07,2518.59,649,1,1,0,0,0.0
APP0005217,CUST005204,2025-09-25 11:37:38,3276.33,520,1,1,0,0,0.0
APP0005218,CUST002149,2026-06-04 10:59:43,3562.47,549,1,1,0,0,0.0
APP0005219,CUST000969,2025-05-21 02:12:59,3904.57,690,1,1,1,1,3776.55
APP0005220,CUST010619,2025-06-09 15:08:19,4055.45,753,0,0,0,0,0.0
APP0005221,CUST011093,2025-11-17 11:37:35,5251.8,709,1,1,1,0,4694.58
APP0005222,CUST002522,2025-06-18 01:14:13,5431.37,663,1,1,1,1,4983.26
APP0005223,CUST005697,2025-08-29 09:59:45,2245.39,541,1,1,1,1,1918.14
APP0005224,CUST002184,2026-04-12 20:13:46,19365.46,697,1,1,1,1,18771.07
APP0005225,CUST003609,2026-05-05 04:56:48,4273.21,619,1,1,1,1,3870.38
APP0005226,CUST010957,2025-02-22 05:20:42,5590.32,741,1,0,0,0,0.0
APP0005227,CUST001300,2026-05-31 13:32:29,1718.58,679,1,1,1,1,1582.89
APP0005228,CUST011100,2025-02-02 07:26:41,3644.88,543,1,1,1,1,3590.86
APP0005229,CUST001019,2025-11-29 07:25:11,1367.27,524,1,1,0,0,0.0
