customer_id,signup_date,segment,country,acquisition_channel
CUST010691,2026-01-12 05:42:22,Mass Market,Austria,Organic
CUST010692,2025-10-02 13:42:39,Mass Market,Germany,Paid
CUST010693,2022-08-28 09:28:36,Mass Market,Austria,Paid
CUST010694,2024-11-12 23:22:37,Mass Market,Belgium,Organic
CUST010695,2023-11-21 00:56:34,Mass Market,Germany,Partner
CUST010696,2024-11-17 07:34:15,Affluent,Germany,Partner
CUST010697,2025-06-01 02:52:47,Mass Market,Austria,Branch
CUST010698,2024-04-17 14:22:02,Mass Market,Germany,Referral
CUST010699,2023-06-07 16:27:24,Mass Market,Belgium,Referral
CUST010700,2026-03-13 02:37:08,Affluent,Germany,Branch
CUST010701,2025-01-13 22:24:56,Mass Market,Germany,Referral
CUST010702,2026-01-20 15:03:06,Mass Market,Germany,Organic
CUST010703,2023-02-01 12:04:07,Affluent,Germany,Organic
CUST010704,2025-11-02 13:38:41,Mass Market,France,Paid
CUST010705,2023-06-25 18:10:04,Affluent,France,Paid
CUST010706,2024-02-09 22:23:44,Affluent,Germany,Branch
CUST010707,2025-12-09 15:19:15,Affluent,France,Paid
CUST010708,2023-08-17 02:07:24,Mass Market,Germany,Referral
CUST010709,2023-02-23 20:25:35,Mass Market,Austria,Paid
CUST010710,2026-03-11 19:08:57,Affluent,Belgium,Branch
CUST010711,2023-06-05 02:53:39,Mass Market,France,Organic
CUST010712,2023-05-28 01:35:01,Mass Market,Austria,Paid
CUST010713,2023-01-16 16:03:04,Mass Market,Germany,Branch
CUST010714,2022-02-09 08:08:09,Mass Market,Germany,Paid
CUST010715,2024-07-13 10:03:37,Mass Market,Germany,Referral
CUST010716,2023-03-03 04:39:48,SME,Belgium,Paid
CUST010717,2025-11-20 15:59:06,Mass Market,Germany,Referral
CUST010718,2022-10-14 06:06:42,Mass Market,Belgium,Partner
CUST010719,2024-11-28 04:14:40,SME,Germany,Referral
CUST010720,2024-04-27 09:57:08,Mass Market,Germany,Paid
CUST010721,2024-10-20 03:21:03,Mass Market,France,Partner
CUST010722,2022-07-08 11:04:13,Mass Market,France,Paid
CUST010723,2024-02-20 01:51:03,Mass Market,Germany,Partner
CUST010724,2024-11-12 18:05:21,Mass Market,Belgium,Partner
CUST010725,2023-07-25 01:17:43,Mass Market,France,Organic
CUST010726,2026-01-02 19:56:59,Mass Market,Germany,Referral
CUST010727,2024-06-04 09:09:18,Mass Market,Netherlands,Paid
CUST010728,2023-08-30 03:09:27,Mass Market,Germany,Organic
CUST010729,2022-02-21 12:44:53,Mass Market,Belgium,Partner
CUST010730,2024-03-07 20:40:13,Mass Market,Germany,Partner
CUST010731,2023-10-31 20:12:10,Mass Market,France,Partner
CUST010732,2025-12-28 04:08:01,Mass Market,Germany,Branch
CUST010733,2025-08-07 03:16:35,Affluent,Germany,Paid
CUST010734,2022-09-23 19:09:15,Mass Market,France,Branch
CUST010735,2024-09-15 23:13:02,Affluent,Germany,Partner
CUST010736,2024-01-30 18:26:45,Mass Market,France,Paid
CUST010737,2022-06-19 02:40:29,Mass Market,France,Partner
CUST010738,2025-01-18 09:45:55,Mass Market,Germany,Organic
CUST010739,2024-06-17 04:14:46,Mass Market,Germany,Branch
CUST010740,2022-05-27 05:30:20,Mass Market,Netherlands,Paid
CUST010741,2024-02-22 15:19:48,Affluent,Germany,Organic
CUST010742,2025-05-08 08:21:22,Affluent,Germany,Partner
CUST010743,2023-07-01 22:21:38,SME,Germany,Organic
CUST010744,2023-08-20 17:18:01,SME,Germany,Organic
CUST010745,2022-07-04 04:31:27,Mass Market,France,Organic
CUST010746,2022-12-08 15:41:28,Mass Market,Belgium,Branch
CUST010747,2026-06-29 10:03:35,Mass Market,France,Organic
CUST010748,2024-11-03 23:25:38,Mass Market,France,Paid
CUST010749,2022-10-22 08:15:58,Affluent,Germany,Paid
CUST010750,2024-03-18 03:51:37,Mass Market,France,Branch
CUST010751,2022-11-19 06:23:12,Mass Market,Netherlands,Branch
CUST010752,2024-01-11 06:17:31,Mass Market,Germany,Branch
CUST010753,2022-09-01 09:56:32,Affluent,Netherlands,Paid
CUST010754,2024-10-31 15:16:38,Mass Market,Germany,Paid
CUST010755,2024-08-11 08:42:22,Affluent,Germany,Referral
CUST010756,2024-11-25 02:27:56,Mass Market,Germany,Organic
CUST010757,2024-01-12 19:34:21,Mass Market,Germany,Organic
CUST010758,2023-04-24 03:41:37,Mass Market,Germany,Branch
CUST010759,2023-02-22 06:13:50,Affluent,Germany,Organic
CUST010760,2022-12-26 17:20:47,Affluent,Germany,Paid
CUST010761,2023-12-19 23:54:05,Mass Market,Germany,Organic
CUST010762,2024-01-25 20:14:55,Mass Market,Germany,Organic
CUST010763,2025-01-31 03:05:05,Mass Market,Germany,Branch
CUST010764,2022-03-29 16:05:41,Mass Market,Belgium,Organic
CUST010765,2023-04-17 00:04:44,Mass Market,France,Paid
CUST010766,2025-11-26 14:07:25,Mass Market,Germany,Organic
CUST010767,2026-03-11 06:58:56,Mass Market,Germany,Paid
CUST010768,2026-04-06 11:23:38,Affluent,Germany,Referral
CUST010769,2023-05-28 05:03:42,Affluent,Germany,Partner
CUST010770,2022-08-18 06:47:21,Affluent,Germany,Partner
CUST010771,2022-11-28 08:31:41,SME,Germany,Paid
CUST010772,2022-08-09 11:51:28,SME,Germany,Organic
CUST010773,2026-05-16 00:53:54,Mass Market,France,Paid
CUST010774,2026-01-17 00:34:24,Mass Market,Germany,Branch
CUST010775,2025-09-17 06:10:34,Mass Market,Germany,Referral
CUST010776,2025-05-05 05:29:06,Affluent,Germany,Organic
CUST010777,2023-07-28 17:25:35,Mass Market,Belgium,Referral
CUST010778,2024-03-06 08:24:13,Mass Market,France,Referral
CUST010779,2025-11-07 20:58:38,Mass Market,France,Referral
CUST010780,2025-09-23 14:55:48,Mass Market,Belgium,Referral
CUST010781,2024-05-17 10:58:41,Mass Market,France,Branch
CUST010782,2025-11-01 09:40:38,Affluent,Germany,Organic
CUST010783,2023-08-03 18:29:03,Mass Market,Netherlands,Paid
CUST010784,2025-11-04 19:56:01,Affluent,Germany,Branch
CUST010785,2023-09-22 09:10:26,Mass Market,France,Partner
CUST010786,2025-06-11 14:52:47,Affluent,Germany,Partner
CUST010787,2024-01-28 21:26:54,Mass Market,Germany,Paid
CUST010788,2023-05-14 01:07:18,Mass Market,Germany,Organic
CUST010789,2023-01-01 21:23:15,SME,Germany,Branch
CUST010790,2024-10-11 08:47:43,SME,France,Paid
CUST010791,2024-03-12 23:46:39,Affluent,Germany,Partner
CUST010792,2023-09-10 14:53:27,Affluent,Germany,Organic
CUST010793,2025-05-27 13:23:18,Mass Market,Germany,Branch
CUST010794,2022-01-02 18:12:48,Mass Market,Netherlands,Organic
CUST010795,2022-06-04 03:32:20,Mass Market,Netherlands,Branch
CUST010796,2026-05-28 03:44:31,Affluent,France,Organic
CUST010797,2025-01-14 10:07:39,Affluent,Germany,Branch
CUST010798,2022-01-25 15:15:08,SME,Germany,Paid
CUST010799,2024-09-27 13:54:12,Affluent,Germany,Referral
CUST010800,2023-12-28 23:30:30,Mass Market,Germany,Partner
CUST010801,2024-09-30 00:26:35,Mass Market,Germany,Organic
CUST010802,2022-03-10 13:15:57,Mass Market,Belgium,Organic
CUST010803,2024-07-09 16:08:25,Mass Market,Germany,Referral
CUST010804,2024-08-24 04:42:45,Affluent,Germany,Partner
CUST010805,2023-04-30 23:02:23,Mass Market,France,Paid
CUST010806,2022-04-02 03:28:44,Affluent,Germany,Organic
CUST010807,2026-06-13 11:24:24,Mass Market,Germany,Referral
CUST010808,2025-04-01 02:15:15,Mass Market,France,Partner
CUST010809,2024-11-05 10:18:36,Affluent,Netherlands,Partner
CUST010810,2025-07-06 13:45:31,Mass Market,Netherlands,Paid
CUST010811,2025-01-26 18:43:56,Affluent,Belgium,Paid
CUST010812,2022-08-13 16:57:21,Mass Market,Germany,Paid
CUST010813,2024-01-31 09:55:25,Mass Market,France,Organic
CUST010814,2026-01-25 20:32:29,Mass Market,Belgium,Branch
CUST010815,2023-04-27 07:18:08,Mass Market,Germany,Paid
CUST010816,2026-06-14 12:47:13,Affluent,Netherlands,Paid
CUST010817,2022-04-18 14:11:45,SME,Austria,Paid
CUST010818,2023-07-07 23:15:18,Affluent,France,Paid
CUST010819,2023-08-09 14:02:14,Mass Market,Germany,Partner
CUST010820,2024-10-29 07:43:56,SME,Germany,Partner
CUST010821,2022-10-22 10:26:15,Mass Market,France,Referral
CUST010822,2023-01-19 02:57:46,Mass Market,Belgium,Organic
CUST010823,2025-01-12 00:16:40,Affluent,Germany,Referral
CUST010824,2023-04-21 21:41:27,Affluent,Germany,Branch
CUST010825,2026-01-09 16:40:04,SME,Germany,Branch
CUST010826,2023-05-22 04:56:48,Affluent,Germany,Organic
CUST010827,2024-07-25 05:37:07,Mass Market,Netherlands,Paid
CUST010828,2023-07-11 13:54:50,Mass Market,Germany,Branch
CUST010829,2023-07-31 15:01:56,Mass Market,Germany,Referral
CUST010830,2025-01-25 20:23:12,Mass Market,France,Organic
CUST010831,2023-05-06 02:31:17,Mass Market,Germany,Referral
CUST010832,2022-09-07 13:57:50,Mass Market,France,Referral
CUST010833,2023-03-10 05:48:05,Mass Market,Germany,Referral
CUST010834,2026-04-04 00:27:54,Mass Market,Germany,Paid
CUST010835,2023-03-10 14:07:13,Affluent,Belgium,Partner
CUST010836,2023-09-01 08:26:37,Mass Market,Germany,Partner
CUST010837,2024-11-17 09:11:41,Mass Market,Germany,Paid
CUST010838,2022-06-19 04:55:52,Mass Market,Germany,Referral
CUST010839,2023-03-25 20:42:25,Mass Market,France,Organic
CUST010840,2022-10-20 01:43:11,Mass Market,Germany,Organic
CUST010841,2026-03-26 12:49:45,Mass Market,France,Referral
CUST010842,2026-04-09 13:14:04,SME,Germany,Paid
CUST010843,2025-06-17 14:05:52,Affluent,Belgium,Organic
CUST010844,2023-02-18 04:24:10,Mass Market,France,Referral
CUST010845,2024-10-27 15:30:07,Mass Market,Netherlands,Referral
CUST010846,2025-01-12 07:31:21,Mass Market,Netherlands,Referral
CUST010847,2025-12-24 14:25:22,Mass Market,Netherlands,Paid
CUST010848,2022-09-19 02:35:53,Mass Market,Germany,Partner
CUST010849,2025-05-16 00:24:09,SME,Germany,Organic
CUST010850,2022-11-21 12:54:45,Mass Market,Belgium,Organic
CUST010851,2024-08-08 20:31:07,Mass Market,Belgium,Organic
CUST010852,2026-01-10 02:04:16,Affluent,Belgium,Paid
CUST010853,2022-04-14 18:52:16,Mass Market,Austria,Partner
CUST010854,2022-09-05 12:16:37,Mass Market,France,Organic
CUST010855,2025-09-21 13:17:53,Mass Market,Germany,Referral
CUST010856,2022-02-01 08:25:24,Mass Market,Netherlands,Branch
CUST010857,2025-02-19 12:45:20,Mass Market,Germany,Organic
CUST010858,2024-04-18 01:29:07,SME,Netherlands,Referral
CUST010859,2023-08-03 12:30:33,Mass Market,Netherlands,Partner
CUST010860,2025-12-13 11:30:05,Affluent,France,Paid
CUST010861,2025-11-20 11:01:51,Mass Market,Germany,Paid
CUST010862,2023-06-30 01:22:07,Affluent,France,Referral
CUST010863,2022-01-08 09:40:05,Mass Market,Belgium,Organic
CUST010864,2022-08-03 06:53:44,Mass Market,Germany,Partner
CUST010865,2022-06-29 12:19:30,Mass Market,Germany,Organic
CUST010866,2026-07-01 06:57:31,Mass Market,France,Organic
CUST010867,2024-09-25 00:03:43,Mass Market,Belgium,Partner
CUST010868,2025-02-05 12:10:03,Mass Market,France,Organic
CUST010869,2023-01-22 01:44:52,Affluent,France,Referral
CUST010870,2025-11-23 08:30:49,Mass Market,Germany,Partner
CUST010871,2025-04-23 07:16:49,Mass Market,Germany,Organic
CUST010872,2025-06-11 13:48:16,Affluent,Belgium,Referral
CUST010873,2024-02-22 21:40:00,Mass Market,Germany,Paid
CUST010874,2025-03-13 11:03:57,Mass Market,Germany,Partner
CUST010875,2024-06-28 15:41:48,Affluent,Germany,Organic
CUST010876,2023-10-05 23:47:12,Affluent,Germany,Organic
CUST010877,2024-09-20 23:50:33,Mass Market,Germany,Referral
CUST010878,2023-06-27 07:06:54,Mass Market,Netherlands,Branch
CUST010879,2026-05-13 03:49:25,Mass Market,Germany,Paid
CUST010880,2025-04-13 18:06:52,Mass Market,France,Paid
CUST010881,2025-05-20 13:57:22,Affluent,Germany,Partner
CUST010882,2025-04-13 08:15:34,SME,Belgium,Organic
CUST010883,2024-01-20 15:08:48,Mass Market,Germany,Referral
CUST010884,2026-05-09 09:12:38,Mass Market,Germany,Organic
CUST010885,2022-12-14 13:04:16,Affluent,Germany,Organic
CUST010886,2024-08-08 19:10:52,Mass Market,Austria,Organic
CUST010887,2022-04-27 01:27:06,Affluent,France,Paid
CUST010888,2023-05-08 14:33:20,Mass Market,France,Referral
CUST010889,2024-08-18 15:26:50,Mass Market,Germany,Partner
CUST010890,2024-03-29 11:48:41,Mass Market,Germany,Organic
CUST010891,2026-04-23 14:54:39,SME,Austria,Organic
CUST010892,2024-10-23 03:06:28,Mass Market,Germany,Organic
CUST010893,2023-11-19 23:37:28,Affluent,Netherlands,Partner
CUST010894,2023-12-15 11:48:48,Mass Market,Netherlands,Partner
CUST010895,2024-10-19 14:01:14,Mass Market,France,Organic
CUST010896,2025-08-15 18:35:23,Mass Market,Germany,Referral
CUST010897,2023-04-08 08:37:50,Mass Market,Germany,Partner
CUST010898,2024-09-04 11:21:32,Mass Market,Germany,Branch
CUST010899,2024-08-18 22:29:20,Mass Market,Austria,Partner
CUST010900,2022-01-16 18:38:12,Mass Market,Belgium,Paid
CUST010901,2026-03-07 03:42:24,Mass Market,Germany,Organic
CUST010902,2024-08-10 18:32:06,Affluent,Belgium,Branch
CUST010903,2023-02-09 18:05:02,SME,Germany,Organic
CUST010904,2024-11-25 09:15:09,Mass Market,Germany,Paid
CUST010905,2025-02-07 07:18:04,Mass Market,Germany,Paid
CUST010906,2026-03-11 07:36:12,SME,Belgium,Partner
CUST010907,2022-02-26 23:20:06,Mass Market,Germany,Partner
CUST010908,2023-11-23 17:49:23,Affluent,Germany,Partner
CUST010909,2022-10-29 05:16:53,Mass Market,Germany,Organic
CUST010910,2024-08-18 12:14:17,Affluent,Germany,Partner
CUST010911,2024-04-18 16:31:23,Mass Market,Germany,Branch
CUST010912,2024-03-05 04:41:51,Mass Market,Germany,Organic
CUST010913,2026-06-30 22:44:57,Mass Market,Netherlands,Organic
CUST010914,2024-06-07 22:18:32,Mass Market,Austria,Branch
CUST010915,2023-11-19 05:07:35,Mass Market,Germany,Paid
CUST010916,2022-04-23 12:46:39,SME,Austria,Paid
CUST010917,2023-04-30 05:24:11,Mass Market,Netherlands,Paid
CUST010918,2026-02-09 06:11:56,Mass Market,Belgium,Partner
CUST010919,2024-01-26 04:38:02,Mass Market,Germany,Partner
CUST010920,2026-03-03 05:01:34,Mass Market,Belgium,Referral
CUST010921,2024-06-09 13:16:32,Mass Market,France,Paid
CUST010922,2024-07-05 08:32:09,Mass Market,Germany,Organic
CUST010923,2023-12-20 18:01:21,Affluent,Netherlands,Paid
CUST010924,2024-07-19 13:27:35,Affluent,Germany,Paid
CUST010925,2022-04-22 11:56:54,Mass Market,Netherlands,Partner
CUST010926,2022-04-07 05:36:30,Affluent,France,Partner
CUST010927,2024-03-06 11:52:26,Mass Market,Germany,Branch
CUST010928,2024-09-26 18:33:29,Mass Market,Germany,Organic
CUST010929,2024-07-10 01:11:37,SME,Belgium,Organic
CUST010930,2023-12-19 13:00:10,Affluent,Germany,Referral
CUST010931,2023-05-07 14:38:51,Mass Market,Belgium,Partner
CUST010932,2025-03-31 12:30:10,Mass Market,France,Organic
CUST010933,2024-10-08 01:51:41,Mass Market,Germany,Branch
CUST010934,2022-03-20 19:01:43,Mass Market,France,Partner
CUST010935,2024-01-27 09:12:56,Mass Market,Austria,Paid
CUST010936,2025-04-03 14:30:03,Mass Market,Austria,Referral
CUST010937,2025-08-04 03:19:31,Affluent,Germany,Partner
CUST010938,2023-04-25 16:28:31,Affluent,Germany,Paid
CUST010939,2026-03-27 13:16:08,Mass Market,Germany,Organic
CUST010940,2024-12-25 15:37:53,Affluent,Netherlands,Paid
CUST010941,2024-01-02 18:53:54,Affluent,Germany,Paid
CUST010942,2024-11-14 13:18:40,Mass Market,Germany,Partner
CUST010943,2025-12-28 04:34:05,Mass Market,Germany,Paid
CUST010944,2023-01-15 06:41:42,Affluent,Austria,Organic
CUST010945,2022-09-09 09:57:45,SME,Germany,Partner
CUST010946,2024-01-07 10:28:18,Mass Market,Netherlands,Organic
CUST010947,2022-05-21 07:44:01,Mass Market,Germany,Referral
CUST010948,2025-10-29 04:17:29,Affluent,France,Partner
CUST010949,2026-06-11 13:53:45,SME,France,Partner
CUST010950,2024-10-09 13:10:53,Mass Market,Belgium,Paid
CUST010951,2026-06-27 07:24:25,Mass Market,Netherlands,Organic
CUST010952,2022-04-25 22:19:50,Affluent,Germany,Partner
CUST010953,2024-11-23 14:43:52,Mass Market,Germany,Organic
CUST010954,2024-01-11 13:02:44,Mass Market,Germany,Partner
CUST010955,2023-04-09 18:08:18,Mass Market,Germany,Organic
CUST010956,2023-06-06 06:45:54,Mass Market,Austria,Partner
CUST010957,2024-06-30 12:57:42,Affluent,Germany,Organic
CUST010958,2024-12-08 19:57:28,Mass Market,Belgium,Organic
CUST010959,2022-10-02 05:22:15,Affluent,Germany,Paid
CUST010960,2024-10-24 13:13:18,Mass Market,Belgium,Partner
CUST010961,2026-03-30 04:16:26,Affluent,Belgium,Organic
CUST010962,2022-01-18 09:15:18,Mass Market,France,Paid
CUST010963,2026-01-08 14:46:52,Mass Market,Germany,Referral
CUST010964,2024-10-13 01:36:19,SME,Belgium,Paid
CUST010965,2025-05-13 16:02:48,Affluent,Belgium,Partner
CUST010966,2024-10-29 22:33:32,Mass Market,Germany,Organic
CUST010967,2025-07-09 07:35:55,Mass Market,Austria,Organic
CUST010968,2022-05-16 21:57:04,Mass Market,Belgium,Organic
CUST010969,2022-04-09 14:34:46,SME,Germany,Branch
CUST010970,2024-12-09 10:45:15,Mass Market,Germany,Organic
CUST010971,2023-05-23 17:12:17,SME,Germany,Organic
CUST010972,2023-02-03 09:20:07,Mass Market,Germany,Organic
CUST010973,2023-12-06 08:51:55,Affluent,Belgium,Referral
CUST010974,2025-04-27 13:24:38,Mass Market,Belgium,Paid
CUST010975,2022-10-28 13:52:44,Mass Market,Germany,Referral
CUST010976,2026-06-16 04:21:56,SME,France,Paid
CUST010977,2023-12-05 11:12:31,Mass Market,France,Referral
CUST010978,2022-09-09 18:27:51,SME,Germany,Branch
CUST010979,2022-04-29 22:17:09,Mass Market,Netherlands,Paid
CUST010980,2022-07-09 07:10:59,Mass Market,France,Branch
CUST010981,2023-12-02 12:08:41,SME,Germany,Branch
CUST010982,2025-01-23 01:23:00,Mass Market,Germany,Organic
CUST010983,2024-05-07 21:31:30,Mass Market,Belgium,Partner
CUST010984,2023-03-16 00:30:27,Mass Market,Germany,Partner
CUST010985,2022-06-30 10:56:22,Mass Market,Germany,Referral
CUST010986,2025-04-04 11:17:37,Affluent,Austria,Partner
CUST010987,2024-03-30 18:18:51,Mass Market,Belgium,Partner
CUST010988,2022-03-22 10:29:56,Mass Market,France,Organic
CUST010989,2022-10-30 23:07:21,Mass Market,Germany,Referral
CUST010990,2024-07-29 20:08:53,Mass Market,France,Organic
CUST010991,2022-10-09 12:57:19,SME,France,Partner
CUST010992,2023-10-17 12:03:07,Affluent,Germany,Organic
CUST010993,2022-07-28 04:49:40,Mass Market,Germany,Referral
CUST010994,2025-08-25 12:52:04,Mass Market,Germany,Referral
CUST010995,2024-11-20 01:04:21,Mass Market,Germany,Organic
CUST010996,2025-08-03 18:24:32,Affluent,Austria,Referral
CUST010997,2022-03-29 16:44:49,Mass Market,Netherlands,Referral
CUST010998,2023-09-20 22:27:26,Mass Market,Germany,Organic
CUST010999,2023-03-24 10:54:20,Mass Market,Germany,Paid
CUST011000,2024-11-07 04:16:04,SME,France,Organic
CUST011001,2025-10-05 12:58:26,Mass Market,Germany,Organic
CUST011002,2023-01-16 11:04:51,Mass Market,Germany,Referral
CUST011003,2025-07-10 23:54:20,Affluent,Austria,Organic
CUST011004,2024-08-28 10:33:55,SME,Belgium,Partner
CUST011005,2025-10-09 19:49:07,Mass Market,Austria,Organic
CUST011006,2022-05-16 20:59:22,Affluent,Germany,Organic
CUST011007,2026-07-15 19:44:19,Mass Market,Belgium,Partner
CUST011008,2023-12-28 15:48:02,Mass Market,Netherlands,Paid
CUST011009,2023-04-14 07:07:40,Mass Market,Germany,Referral
CUST011010,2022-11-02 12:29:47,Affluent,Germany,Organic
CUST011011,2026-07-05 18:30:45,Affluent,Germany,Partner
CUST011012,2026-01-17 00:19:12,Mass Market,Germany,Partner
CUST011013,2022-08-08 08:27:50,Mass Market,Belgium,Partner
CUST011014,2024-01-14 20:58:48,Affluent,France,Partner
CUST011015,2025-05-11 11:22:18,Mass Market,Austria,Organic
CUST011016,2024-09-14 18:34:08,Mass Market,France,Referral
CUST011017,2022-11-13 01:34:57,Affluent,Germany,Partner
CUST011018,2023-08-26 13:24:11,Mass Market,Germany,Referral
CUST011019,2023-09-08 12:36:47,Mass Market,Germany,Organic
CUST011020,2023-04-28 18:36:00,Mass Market,Belgium,Organic
CUST011021,2026-05-26 07:02:01,Mass Market,Germany,Paid
CUST011022,2022-12-06 06:45:54,Mass Market,Germany,Paid
CUST011023,2025-03-27 10:50:57,Affluent,Germany,Organic
CUST011024,2026-03-05 15:34:58,Affluent,Netherlands,Organic
CUST011025,2025-08-21 22:16:25,Mass Market,Germany,Organic
CUST011026,2025-08-29 16:57:46,Affluent,Germany,Organic
CUST011027,2022-09-23 12:45:07,Mass Market,Netherlands,Organic
CUST011028,2022-08-11 19:30:11,Affluent,Germany,Referral
CUST011029,2025-08-02 01:00:10,Mass Market,France,Branch
CUST011030,2025-06-02 12:34:32,Mass Market,France,Paid
CUST011031,2023-12-01 18:48:10,Mass Market,Germany,Organic
CUST011032,2024-05-25 04:45:00,Mass Market,Germany,Paid
CUST011033,2022-01-26 17:50:13,SME,Germany,Referral
CUST011034,2023-05-02 14:22:48,Mass Market,Germany,Branch
CUST011035,2024-06-02 10:19:25,Mass Market,France,Organic
CUST011036,2022-07-30 05:02:39,Mass Market,Germany,Organic
CUST011037,2022-08-06 10:30:12,Mass Market,Germany,Paid
CUST011038,2022-03-17 14:20:52,Mass Market,France,Paid
CUST011039,2022-12-18 00:14:38,Mass Market,Netherlands,Organic
CUST011040,2026-07-19 02:10:43,Mass Market,Belgium,Partner
CUST011041,2025-03-09 18:43:54,Affluent,Belgium,Organic
CUST011042,2026-05-05 11:33:45,Mass Market,Germany,Organic
CUST011043,2023-03-06 22:35:44,Mass Market,Germany,Partner
CUST011044,2024-09-28 06:38:22,Mass Market,France,Referral
CUST011045,2026-01-31 05:41:23,Affluent,Netherlands,Organic
CUST011046,2023-08-12 14:16:53,Affluent,Germany,Referral
CUST011047,2025-01-03 18:54:29,Mass Market,Austria,Organic
CUST011048,2025-03-04 10:03:42,Mass Market,France,Paid
CUST011049,2025-10-23 13:52:18,Mass Market,Germany,Organic
CUST011050,2026-06-09 23:15:34,Mass Market,Netherlands,Organic
CUST011051,2024-10-25 14:19:32,Affluent,Germany,Organic
CUST011052,2024-08-31 23:54:45,Affluent,Austria,Partner
CUST011053,2025-12-23 17:11:46,Mass Market,Germany,Referral
CUST011054,2025-02-18 12:32:53,Affluent,France,Organic
CUST011055,2023-08-28 17:40:57,Affluent,France,Organic
CUST011056,2024-11-19 14:12:45,Affluent,Germany,Paid
CUST011057,2024-07-07 03:54:47,Affluent,Netherlands,Paid
CUST011058,2023-01-18 11:32:52,Mass Market,Germany,Referral
CUST011059,2024-05-12 13:38:59,SME,Germany,Organic
CUST011060,2024-11-08 14:28:41,Mass Market,Germany,Partner
CUST011061,2026-02-20 03:18:48,Mass Market,Netherlands,Paid
CUST011062,2024-08-28 13:11:28,Mass Market,Belgium,Referral
CUST011063,2022-10-03 17:43:31,Affluent,Germany,Paid
CUST011064,2026-07-10 08:13:25,Mass Market,Netherlands,Organic
CUST011065,2024-08-24 12:25:20,Mass Market,Belgium,Organic
CUST011066,2023-04-26 00:56:49,Affluent,Germany,Partner
CUST011067,2025-06-15 09:48:53,Mass Market,Austria,Paid
CUST011068,2023-10-06 05:21:02,Mass Market,Germany,Partner
CUST011069,2023-09-11 17:21:24,Mass Market,Belgium,Organic
CUST011070,2025-11-04 12:57:30,Affluent,France,Organic
CUST011071,2025-12-21 14:18:41,Mass Market,Austria,Partner
CUST011072,2024-05-26 00:05:22,Mass Market,Germany,Organic
CUST011073,2023-09-16 16:20:11,Mass Market,Germany,Branch
CUST011074,2025-12-14 09:32:23,SME,Belgium,Referral
CUST011075,2022-10-17 18:32:02,Affluent,Netherlands,Organic
CUST011076,2025-06-03 07:30:24,Mass Market,France,Partner
CUST011077,2024-09-03 12:41:32,Affluent,France,Organic
CUST011078,2025-11-28 23:35:39,Affluent,France,Branch
CUST011079,2023-12-05 04:33:11,Affluent,Germany,Partner
CUST011080,2025-10-23 03:33:25,Mass Market,Germany,Paid
CUST011081,2022-01-26 09:32:54,Mass Market,Germany,Partner
CUST011082,2025-06-21 19:45:34,Affluent,Germany,Organic
CUST011083,2022-04-27 18:28:58,Mass Market,Belgium,Organic
CUST011084,2024-12-10 02:20:11,Mass Market,Germany,Organic
CUST011085,2022-11-23 12:04:57,Mass Market,Germany,Paid
CUST011086,2026-05-30 22:03:34,Mass Market,Germany,Organic
CUST011087,2025-07-10 07:40:21,Mass Market,Belgium,Branch
CUST011088,2022-06-24 22:03:43,Mass Market,Germany,Paid
CUST011089,2026-01-31 11:45:42,Mass Market,Germany,Referral
CUST011090,2023-02-26 05:55:31,Affluent,Netherlands,Organic
CUST011091,2024-07-01 07:28:37,Mass Market,Germany,Referral
CUST011092,2022-05-23 13:53:02,Mass Market,Netherlands,Partner
CUST011093,2022-06-26 12:07:51,Mass Market,Germany,Partner
CUST011094,2023-02-08 11:28:08,Mass Market,Netherlands,Referral
CUST011095,2024-06-12 13:09:49,Affluent,Germany,Paid
CUST011096,2025-12-01 13:44:09,Mass Market,Germany,Partner
CUST011097,2022-10-04 02:44:08,Affluent,Germany,Branch
CUST011098,2025-06-07 03:02:17,SME,France,Organic
CUST011099,2022-01-10 19:57:29,Mass Market,Belgium,Organic
CUST011100,2023-05-02 17:11:13,Mass Market,Germany,Branch
CUST011101,2022-10-20 14:50:25,Mass Market,France,Branch
CUST011102,2022-07-27 03:28:56,Mass Market,Germany,Paid
CUST011103,2024-09-04 07:48:22,Mass Market,Netherlands,Referral
CUST011104,2026-02-14 22:33:18,Mass Market,Austria,Branch
CUST011105,2025-01-20 04:26:22,Mass Market,Germany,Paid
CUST011106,2025-11-29 00:52:23,Mass Market,Germany,Organic
CUST011107,2024-09-15 21:26:09,Mass Market,Netherlands,Paid
CUST011108,2022-03-31 19:29:24,Mass Market,Belgium,Paid
CUST011109,2025-10-09 04:24:35,Mass Market,France,Organic
CUST011110,2022-03-15 22:01:47,Affluent,Germany,Branch
CUST011111,2022-06-12 12:56:55,Mass Market,Netherlands,Partner
CUST011112,2025-10-26 02:49:29,Mass Market,Germany,Referral
CUST011113,2022-04-16 19:26:44,Mass Market,Austria,Partner
CUST011114,2026-05-24 04:34:45,Affluent,Belgium,Organic
CUST011115,2025-06-22 09:08:12,Affluent,Belgium,Partner
CUST011116,2025-01-17 01:44:57,Mass Market,Belgium,Partner
CUST011117,2024-06-15 17:04:21,Mass Market,Austria,Partner
CUST011118,2022-05-30 09:01:54,Mass Market,Germany,Organic
CUST011119,2023-11-25 02:58:59,Mass Market,Belgium,Referral
